x,y,z,q1,q2,q3,q4,q5,q6,q7
4.378407818888349068e-01,3.317898746274108301e-01,6.861696590769412740e-01,8.963728407159572420e-01,1.067665198468507270e+00,-1.527172273551864912e+00,-6.625418760084356151e-01,-2.483070402228131357e+00,7.241851584652989060e-02,1.493777229640231408e+00
-1.270833148890357367e-03,9.414127023877355560e-02,8.360440643938183980e-01,-7.286302400627500120e-01,1.247521548838923966e+00,2.810119941947355482e+00,-2.104163814525396248e+00,1.010212274189052906e+00,1.492233298535367014e+00,2.627904823493692366e+00
1.632732960366642949e-01,-6.899244575100503818e-01,-8.133019989824873119e-02,2.352806925185041198e+00,-1.747067635587169265e+00,2.253008739350236933e+00,-1.002587382264852778e+00,2.595521995942335902e+00,2.442031111072656913e+00,6.057627080119813989e-01
1.875007687169063242e-01,-2.565247829004557722e-01,2.947879196569316296e-01,2.848718748033013615e+00,6.373557932159990003e-03,2.633419069330481310e+00,-2.462277530733937070e+00,2.804494783822886195e+00,3.741913322292384603e+00,-2.638317499005835565e+00
-6.700546824882462893e-01,2.211552010412739799e-01,2.513821033083027401e-01,2.097648941604395301e+00,1.336013064997585431e+00,9.217330263681207114e-01,-1.454217341430443122e+00,-1.203116283459427782e+00,3.681574021074063285e+00,-2.226256359028441434e+00
-1.007805750227461217e-02,1.927249314346262121e-01,-2.405131812455491014e-02,1.552113013799111041e+00,9.214857807602392370e-01,1.500506729596642330e-01,-2.467595811958897212e+00,-5.723792596448711301e-01,1.786845525011966362e+00,1.891641712793918462e+00
-1.381487826778056427e-01,5.734672213670679586e-01,8.909400372023064119e-01,2.022740493699201725e+00,8.746484744326692429e-01,-1.180056385408972730e+00,-2.820151076218402331e-01,1.191020552230868557e+00,3.371682549334463985e+00,1.598469888143666306e+00
1.941344431830018535e-01,3.787917213432738794e-01,-1.754065351117665289e-02,5.868137860225157709e-01,8.932774369807989778e-01,3.175814226776991767e-01,-2.235316783875787472e+00,1.797331417205696891e+00,2.156046040741182335e+00,-2.839820580711615250e+00
-6.894348246873163166e-01,-4.436774102894143756e-01,4.832538788279718833e-01,-2.614225528340064386e+00,9.174148476596002411e-01,2.456112114058566220e-01,-7.649217930025371537e-01,-1.579406263998439641e+00,2.031565335815219697e+00,2.294279773278327550e+00
1.833962451977677599e-01,-4.465361739746587788e-01,7.805515704810718491e-02,-1.589317483928552432e+00,6.904382570038190003e-01,3.791656724375562781e-01,-2.408287316928456434e+00,8.283643994319866977e-02,3.290362002233750527e+00,-2.724143631812520727e+00
-2.309490640948947959e-01,2.024063677460547495e-01,1.079707978584948602e+00,2.681946909110396238e+00,-2.362817007415773940e-01,-2.262261689433864298e-01,-1.191360324153548644e+00,2.851819829510132909e+00,1.702973858234031468e+00,1.843167887637455760e+00
5.811229285045541038e-02,3.856741410641299495e-01,8.230144742897067545e-01,-2.052782121225026124e+00,-9.589658722382939926e-01,-2.263589618060497521e-01,-8.385314089008222282e-01,-1.911661905349267165e+00,-1.381745007438627687e-02,-1.080778438453639856e+00
2.848356601306639702e-01,-4.803447633188160509e-02,9.620147616608339947e-01,-2.788394880166803702e+00,-3.775121556416047852e-01,2.787446539945033219e+00,-8.293812798215105531e-02,-1.415320561278563760e+00,6.881985643876374903e-01,-1.959904426495755247e+00
8.155576264464151071e-02,-3.158093243023483709e-01,1.347868378952362112e-01,-1.245845947672448384e+00,5.089815305821328018e-01,2.513401149705312143e-01,-2.798150636756517429e+00,-2.109264084076692303e+00,1.039538938175182059e+00,3.547768686217596112e-01
2.286131424927386468e-01,1.087195199524037814e-01,2.609837056799069188e-02,1.785181609096481825e+00,1.145062124883980736e+00,-6.581136568609089466e-01,-2.889651766325881610e+00,8.006796739869725954e-02,3.487655606055062307e+00,2.890616455661177309e+00
4.432758592379084095e-01,-2.862828895007760166e-03,5.300469299090893038e-01,1.826099894031815385e+00,-1.530106306590217624e-01,-1.615886041460287581e+00,-2.388775298125684010e+00,-2.578187228337325276e+00,3.556971115362801417e-01,-2.689011573761277862e+00
-6.281824528736338342e-01,-2.273799366970362390e-01,3.942254532160778813e-01,-5.570564413806837756e-01,-7.361975553728890009e-01,-2.177062847842254012e+00,-1.841963679155645295e+00,2.188236788975478131e+00,1.647380039235056826e+00,2.587230697056916551e+00
-1.553751907515907582e-01,-2.489749496379404792e-01,-2.067233653992825715e-01,-2.596813024098120870e+00,1.423694895758868650e+00,1.743020270576582931e-01,-2.131327994099606826e+00,-4.173801859306527362e-01,3.041543648407107892e+00,2.574011117965318451e+00
-6.299610634584990043e-02,8.994415921946656567e-02,5.010981342600250299e-01,2.872268193260798963e+00,-1.663794836384332010e+00,-7.728609423387959865e-01,-2.865849676363453558e+00,4.782336340979247424e-01,1.161243260804969424e+00,-8.594381347598596399e-01
5.853017042673090975e-01,3.350874946048437719e-03,9.032998637311880907e-01,-2.845085486397652907e+00,-1.310625525271508884e+00,4.791891571651016868e-01,-1.089591981598135639e+00,-2.705687043749816389e+00,1.730905313399065282e+00,1.373310934690787466e+00
-1.207870831785313737e-01,1.837918036300386637e-01,1.086679134796342927e+00,-2.489648318007442018e+00,-1.586647523593498477e-03,-2.040318720931772578e+00,-2.662568383342236444e-01,-2.333873848408998697e+00,3.496492996254840335e+00,1.277544095659817192e+00
1.457739216579546082e-01,-1.496141864310331082e-01,3.553519796229048788e-01,-2.104977546540005573e+00,-1.553674992519311626e-01,1.264305618764659744e+00,-2.613011525357910703e+00,4.910656076526098701e-02,4.439160986280366039e-01,2.229222450941819034e-01
-4.659859948746926661e-01,1.679767473176803638e-01,5.357897329642951068e-01,-1.845270778493063535e+00,9.882910460082627857e-01,-1.852047004864536550e+00,-2.429694294876595606e+00,4.121989825115615069e-01,3.376450685541934504e+00,1.168582662716739495e+00
-3.271197143415024988e-02,-1.207926486404726496e-01,1.170297261115328169e+00,2.081445209260194940e+00,-4.878160699314153526e-01,4.097872065069574354e-01,-6.706500387739402491e-01,-1.971461990234556705e+00,2.096435178113403186e+00,2.042413851657614909e+00
4.653279257314098527e-01,6.455262048425098875e-01,2.400859026731482493e-01,-1.702172271163528983e+00,-1.210371656868517221e+00,2.390563994997810138e+00,-1.082708399822415180e+00,-1.410586533299753365e+00,2.099479812824625480e+00,2.113116452315976890e+00
6.309235953730849000e-02,-4.321465975378693813e-01,6.544671933101463557e-01,-3.377517921294539427e-01,2.897396127599285442e-01,-1.123242401855754524e+00,-1.868888377885724372e+00,-2.215981284116175676e+00,5.689728370493329912e-02,-1.644234335685560211e+00
6.076547847725640716e-01,2.580306019078583146e-01,7.373955122597825040e-01,-1.925331110553404335e+00,-9.468899238245168659e-01,1.372117355291660790e+00,-9.563776966248345168e-01,-2.749189694011640483e+00,3.112490722698176171e+00,6.616908442298807813e-01
-2.396669263405462047e-01,-1.122532790238921774e-01,2.083114112092060155e-01,2.321544507763146026e+00,1.348410326163028916e+00,1.445363843084471522e+00,-2.594122501661341840e+00,-1.044319486787431250e+00,4.159590193215139120e-01,1.727449973149445039e+00
3.904473985534342440e-01,3.263651718812649594e-01,2.014950041120610325e-01,1.445176274549465401e+00,1.275329652121257595e+00,-7.200583007678211800e-01,-1.621688682277591997e+00,-1.028443046204587485e+00,4.153950272497891061e-01,-6.467178291568496107e-01
-2.522492327765976095e-01,6.983410395272129922e-03,3.067451135425594000e-01,3.927102336325103416e-01,4.048018653514726672e-01,2.319256009128235707e+00,-2.822866362699487208e+00,-2.452284796073119555e+00,3.528322698655277811e+00,1.348833418854301858e+00
-4.722081510701209295e-01,-4.122369479227970812e-01,4.839118985184749366e-01,9.181610166470854928e-01,-3.971768511544031544e-01,2.641686016030561301e+00,-1.628008750291944251e+00,1.588556593725678479e+00,1.138487961197554243e+00,2.206492971637841194e-01
1.318148415643459748e-01,3.681897990470989201e-01,8.025771694825084568e-01,-1.315949772832066378e+00,-1.619457149028846965e+00,2.078152964623622978e-01,-1.968503942784679328e+00,2.127527724975490475e+00,1.066937877525710565e+00,5.926166539402561995e-01
-1.537189717506243225e-01,5.883351650746954098e-01,4.080170774443160620e-02,2.582311172880809469e+00,1.167311077498303540e+00,-8.043533034949725824e-01,-1.768183604073685578e+00,1.472349857742960122e+00,2.238272464678559892e+00,1.626384796626406892e+00
3.233744698610312995e-01,4.756198494459535908e-01,-4.118153802404937031e-02,1.444175159740352488e+00,1.363744766561303390e+00,-4.517195429192635281e-01,-1.285084647981598938e+00,2.878253243665688021e+00,3.374725144829802570e+00,-1.492289293748960688e-01
2.848653185525733544e-01,1.990860029295379308e-01,1.875617888421995394e-01,-8.301132558094796998e-01,9.011011565012538860e-01,1.334565059674166942e+00,-2.932677366680062736e+00,-2.694925475201694454e+00,1.160180005285454508e+00,2.419112473287148735e+00
3.783060111701500583e-01,-4.896175500483420095e-01,7.235848814665788442e-01,1.486331761888981529e+00,-1.523500316185455006e+00,-7.529422227872775153e-01,-1.295701541829194836e+00,2.407051616778715708e+00,3.062882682538381474e+00,-2.469099395668068464e+00
3.394130753262746270e-01,-4.293740099640828700e-01,3.314575095571873353e-01,-2.639939809118970082e+00,-1.087378906240041410e+00,1.570298097257224246e+00,-2.149157856402596156e+00,9.685219786188330460e-01,2.057789436142528849e+00,-2.383840233547289689e+00
4.605237072759905126e-01,-1.323302329561806545e-01,-5.466420970657583089e-02,-1.678163825702894130e-01,1.324286919277184005e+00,3.212532239325316397e-02,-1.361322886063371929e+00,-5.340910823296685095e-01,1.066850409361610463e+00,2.163299845719623082e+00
7.985801442184295440e-02,7.609272973275171825e-02,9.515648454288496705e-01,-4.121066955668042375e-01,1.722429660640196758e-01,1.125809689913214395e+00,-2.174312263754618613e-01,1.572473435430234989e+00,1.340094326129477598e-01,-1.336050114957638479e+00
3.035937696323433022e-01,-1.675262857162672925e-01,5.183122595124783905e-01,-2.454324457480842270e+00,-1.335326180395520979e+00,1.292552325034300065e+00,-2.017578695820529511e+00,-5.108857941665894131e-01,2.848425307508409277e-01,2.333589057178990789e+00
1.752783573693360020e-01,-3.248135042508751846e-01,1.044082510624425808e+00,2.344664504740494149e+00,-1.077440933823481828e+00,1.579225139362647745e-01,-9.177574550719058699e-01,4.957510063984962301e-01,2.009121661229635425e+00,2.747203431880274938e+00
-4.998463304658853912e-01,2.323979509224184392e-01,5.119105656482408895e-01,-1.558615676252650628e+00,-9.947917922669735624e-02,-2.201108336062999271e+00,-2.104055187218321077e+00,1.957035950347666198e+00,1.332141836164939308e+00,2.705179176404820307e+00
4.880805445134425713e-02,-2.329230306857914545e-01,8.130418279730042275e-02,-2.513261191464857269e+00,8.067150565730649703e-01,1.052515469676235327e+00,-2.855279495056812333e+00,-1.744734183987659781e+00,1.529730284778821447e+00,-1.917755202441568274e+00
-6.360687625283847346e-01,-4.195211485909049465e-01,6.076517248119588377e-01,-2.370781614090830658e+00,6.449502858474667200e-01,-3.868747101362215446e-01,-1.157480716018447708e+00,2.808833274679248593e+00,1.677320870164668465e+00,-2.813643598781014443e+00
2.169331788732479505e-01,-2.358456030495881539e-01,7.151471365488598630e-02,-4.299333355521546274e-01,9.965368657630118143e-01,-9.283041632299715573e-02,-2.656692134981730735e+00,-2.375186381380919087e+00,4.745636070190674682e-01,2.382924209292469175e+00
5.600594742290376793e-01,3.486388541419768727e-02,7.609561351980308475e-01,-2.572456711534826468e+00,1.276920831392114319e-01,2.683065881308519085e+00,-1.782995039692786499e+00,6.617129016573963796e-02,3.006904191338378940e+00,1.042038780830847333e+00
5.221388371198558698e-01,3.390248836073286864e-01,8.971628370230936289e-01,1.212775836961150322e+00,6.025140137536761920e-01,-1.426185016585904686e+00,-7.753415536666823371e-01,-1.366552360286885870e+00,2.739739564966149565e+00,1.817619948259873386e+00
2.879781858481338941e-01,5.838538715821761649e-01,8.387957275763882059e-01,-2.390287858978905611e+00,-4.888731463098496821e-01,-2.689718040438356716e+00,-7.659112840487853902e-01,1.553603961994246330e+00,1.872855611242455698e+00,1.367832869700678078e+00
-2.258852948433613395e-01,6.927705186597270526e-01,8.128604243870782287e-03,2.369082469097728794e+00,1.431939095972831755e+00,-6.729240437688202014e-01,-1.175957379971551919e+00,1.437322014965517258e+00,2.515204157738701429e+00,1.912713586869617455e+00
5.064220310229451405e-01,-1.811395548573037639e-01,6.459821739760204240e-01,1.496798575092882277e+00,-1.169979964332382050e+00,-9.897889192965203531e-01,-2.037260722274280234e+00,-2.277997522655067719e+00,1.421892566383123224e+00,-1.245319446838466071e+00
2.049374277544830647e-01,3.495504520565650419e-01,5.831486929511021655e-01,-2.680159873574747831e+00,7.308750099662750799e-01,-2.670923956613796335e+00,-2.474882675750591954e+00,2.190777565917527259e+00,2.387626878949604681e+00,2.307015993253461072e+00
2.318104742558083631e-01,-4.379588173250435479e-01,7.403406923843048881e-01,1.048869278448730569e+00,2.893665654928012643e-01,-2.497490036011483561e+00,-1.863779821401849945e+00,1.991441470549597081e+00,1.339158211796330544e+00,6.270989886981270800e-02
4.133981996256072544e-03,4.774913564643804009e-01,3.615709926578009603e-01,6.721963261344354734e-02,-1.877385939260551861e-01,1.703230542776838607e+00,-2.408038348391960515e+00,-1.623809544042883468e+00,1.609079486053561991e+00,-2.778306377045271613e+00
-4.588286352270135593e-01,-3.749665265501654354e-01,7.164901568294903544e-01,-7.403717330842289890e-01,-1.838076058229483056e-01,-1.545445965257112642e+00,-1.475798346448054632e+00,-4.951998747505186316e-01,1.995525519192736130e+00,1.901521454312506965e+00
-3.423521207645018882e-01,9.186681982084515807e-02,4.598326997028100438e-01,-1.072109030197188062e+00,6.576917478568464759e-01,-2.054344613555900256e+00,-2.784108226049875068e+00,1.225097494001173626e+00,3.633877853589511542e+00,-4.109830578103585985e-01
-2.618039270018218678e-01,6.833955408270114829e-01,6.215357313534434214e-01,1.224163344069477244e+00,6.364623057976577236e-01,1.053237811661274836e+00,-1.245488675660271660e+00,-1.589349395065924986e+00,2.443836117212056180e+00,-2.721318990451253139e+00
-1.599856319885200051e-01,2.807394466699667523e-01,3.785866464074179039e-01,9.105244405644676853e-01,-3.846700497265518326e-01,7.392705361199372049e-01,-2.652168403708399680e+00,1.259784223149466253e+00,8.830504044060583091e-01,1.503731620863577145e+00
-5.870226229258702633e-01,-2.133881781773400987e-01,6.259409753720576175e-01,2.806794091272044600e+00,8.362318431341955183e-01,9.716426386915535396e-01,-1.024004198457721504e+00,1.310971517398610064e+00,8.830711685052518023e-01,3.284639697142477388e-01
1.209103924638382788e-03,1.134867487056912955e-01,1.143300363470420189e+00,-2.719040066215509643e+00,5.446425287543732452e-01,-2.870014145053139565e+00,-9.703943991861323504e-01,-1.131426313948241891e+00,2.258142391173723507e+00,-1.303178268524038064e+00
1.748524330933985127e-01,3.555219941351481783e-01,-1.421146139573362110e-01,7.110307757540383911e-01,1.351471069977359551e+00,2.313829388807380205e-01,-1.686366464367642370e+00,-2.854674081129933150e+00,3.198805554668066709e+00,-1.585789614770973799e-01
1.684208621701466790e-01,2.320277769515791955e-01,3.170378454989817851e-01,2.682665552662500286e+00,7.770292134131095985e-01,-1.153887654338308089e+00,-2.850981578378207537e+00,-1.378262456276841741e+00,9.530094281129863898e-01,5.518983135576416288e-02
-1.265072847243306486e-01,3.328972093633534857e-01,9.742589758661057697e-01,-1.859583272394601305e+00,-7.515940203984394774e-01,-1.202985872343242058e+00,-7.682945049986162900e-01,1.660473252902991970e+00,9.198425882433595158e-01,-1.165729803176960067e+00
5.169032267532628344e-01,-3.013687901491234403e-02,8.037001892519577417e-01,6.051504678250947400e-01,6.596468292747177387e-01,-1.891726469006756783e+00,-7.254807268816665378e-01,1.305052628181103014e+00,7.655623415616772398e-01,2.713511839836565631e+00
-9.891633089801002421e-02,6.254526183238464654e-01,1.592426994732723811e-01,1.873363007401315006e+00,1.734021044729332495e+00,-1.962740857478816769e+00,-3.450566519449060898e-01,2.052243627363674161e+00,2.561417759493948565e-01,2.669783775741372711e+00
-6.009440542034973076e-02,5.294634856709248272e-01,5.048675372170914333e-01,1.751702154338147910e+00,-1.571849614469602585e-01,-1.069466202130029409e-01,-2.326134798732412357e+00,2.835709141241881337e+00,1.869987307352521277e+00,-1.413612879634052799e+00
