t,x,y,z,vx,vy,vz,wx,wy,wz,tvx,tvy,tvz
9.147559820919659579e-01,7.895909537960792424e-01,1.344736004636915439e-03,4.617645283238477893e-01,-2.964552270198572703e-02,9.162390090194535430e-01,2.652136281122430619e-02,-6.972091349561594376e-01,2.560605389275326903e-03,1.175635934381480396e+00,-2.964552270198572703e-02,9.162390090194535430e-01,2.652136281122430619e-02
9.157539828840597362e-01,7.893176616471648810e-01,1.350286877131889928e-03,4.622165869740817445e-01,-2.964173630472609344e-02,9.029626321853558846e-01,2.634989856620992277e-02,-6.909687637179871000e-01,2.606426654738426031e-03,1.166617542735558954e+00,-2.964173630472609344e-02,9.029626321853558846e-01,2.634989856620992277e-02
9.167519836761535146e-01,7.890449030748554193e-01,1.355765743974479123e-03,4.626703661440231263e-01,-2.963687923075137773e-02,8.894887501352696235e-01,2.617853503827330397e-02,-6.845998021089724217e-01,2.652622018357229244e-03,1.157469672678348438e+00,-2.963687923075137773e-02,8.894887501352696235e-01,2.617853503827330397e-02
9.177499844682471819e-01,7.887726928459866116e-01,1.361172702321771389e-03,4.631258706544534309e-01,-2.963093446512801016e-02,8.760148705347624576e-01,2.600735103578275670e-02,-6.782113542136973816e-01,2.699148902204150970e-03,1.148327552529569751e+00,-2.963093446512801016e-02,8.760148705347624576e-01,2.600735103578275670e-02
9.187479852603409602e-01,7.885010396481108019e-01,1.366507852326122536e-03,4.635830984489028306e-01,-2.962390671143507598e-02,8.625409934443726279e-01,2.583634594867730352e-02,-6.718034808517581169e-01,2.746007088505194454e-03,1.139191205817887464e+00,-2.962390671143507598e-02,8.625409934443726279e-01,2.583634594867730352e-02
9.197459860524346276e-01,7.882299520368267753e-01,1.371771293737251030e-03,4.640420475090134000e-01,-2.961580067471829281e-02,8.490671189239005212e-01,2.566551916389313986e-02,-6.653762427466067830e-01,2.793196345557584677e-03,1.130060655541269998e+00,-2.961580067471829281e-02,8.490671189239005212e-01,2.566551916389313986e-02
9.207439868445284059e-01,7.879594384360174564e-01,1.376963125881507403e-03,4.645027158545859125e-01,-2.960662106135943106e-02,8.355932470324162198e-01,2.549487006539966766e-02,-6.589297005248793138e-01,2.840716427801406353e-03,1.120935924170907150e+00,-2.960662106135943106e-02,8.355932470324162198e-01,2.549487006539966766e-02
9.217419876366221843e-01,7.876895071380858315e-01,1.382083447641400606e-03,4.649651015436209178e-01,-2.959637257894706663e-02,8.221193778282599451e-01,2.532439803423560537e-02,-6.524639147157355046e-01,2.888567075891514298e-03,1.111817033655128961e+00,-2.959637257894706663e-02,8.221193778282599451e-01,2.532439803423560537e-02
9.227399884287159626e-01,7.874201663041898724e-01,1.387132357435373305e-03,4.654292026723568787e-01,-2.958505993614878385e-02,8.086455113690490526e-01,2.515410244854478228e-02,-6.459789457502228549e-01,2.936748016769582560e-03,1.102704005423320588e+00,-2.958505993614878385e-02,8.086455113690490526e-01,2.515410244854478228e-02
9.237379892208097409e-01,7.871514239644732402e-01,1.392109953197830227e-03,4.658950173753004242e-01,-2.957268784258474184e-02,7.951716477116836934e-01,2.498398268361175928e-02,-6.394748539606572857e-01,2.985258963736368669e-03,1.093596860389835834e+00,-2.957268784258474184e-02,7.951716477116836934e-01,2.498398268361175928e-02
9.247359900129035193e-01,7.868832833164155494e-01,1.397016875240797863e-03,4.663625911363922238e-01,-2.955978011541883499e-02,7.813970456251224661e-01,2.481743524566546594e-02,-6.328256202619934045e-01,3.032811798603561593e-03,1.084400876922686718e+00,-2.955978011541883499e-02,7.813970456251224661e-01,2.481743524566546594e-02
9.257339908049971866e-01,7.866157282058124922e-01,1.401855945863406724e-03,4.668321596876573998e-01,-2.954688013532186242e-02,7.670110995795117459e-01,2.465795697690249810e-02,-6.259012615301159377e-01,3.078078001841241286e-03,1.075018148075214564e+00,-2.954688013532186242e-02,7.670110995795117459e-01,2.465795697690249810e-02
9.267319915970909650e-01,7.863487361781988927e-01,1.406630596741320930e-03,4.673040119782876922e-01,-2.953401543728151335e-02,7.520026958417453944e-01,2.450565564307211064e-02,-6.186974236168300001e-01,3.121012667349952474e-03,1.065445078041451721e+00,-2.953401543728151335e-02,7.520026958417453944e-01,2.450565564307211064e-02
9.277299923891846323e-01,7.860822835547581766e-01,1.411344271919988836e-03,4.677784381577552164e-01,-2.952119405946419806e-02,7.363718342740068756e-01,2.436051309792874181e-02,-6.112143907772619178e-01,3.161618735546354447e-03,1.055681576230288243e+00,-2.952119405946419806e-02,7.363718342740068756e-01,2.436051309792874181e-02
9.287279931812784106e-01,7.858163456029592098e-01,1.416000407724530294e-03,4.682557278339603002e-01,-2.950842371652777699e-02,7.201185147352699989e-01,2.422251100796223022e-02,-6.034524221283172896e-01,3.199899362449380811e-03,1.045727558072371277e+00,-2.950842371652777699e-02,7.201185147352699989e-01,2.422251100796223022e-02
9.297259939733721890e-01,7.855508965330258997e-01,1.420602432745140913e-03,4.687361700805119380e-01,-2.949571180036263118e-02,7.032427370813727485e-01,2.409163085794753523e-02,-5.954117516874928295e-01,3.235857919117050233e-03,1.035582945148903811e+00,-2.949571180036263118e-02,7.032427370813727485e-01,2.409163085794753523e-02
9.307239947654659673e-01,7.852859094926153416e-01,1.425153767825603629e-03,4.692200534438979442e-01,-2.948306538074336666e-02,6.857445011650761257e-01,2.396785395648046851e-02,-5.870925884109994275e-01,3.269497991075758902e-03,1.025247665317406742e+00,-2.948306538074336666e-02,6.857445011650761257e-01,2.396785395648046851e-02
9.317219955575597456e-01,7.850213565597140564e-01,1.429657826054795506e-03,4.697076659505323160e-01,-2.947049120589146157e-02,6.676238068361415312e-01,2.385116144150579293e-02,-5.784951162312657047e-01,3.300823377741826138e-03,1.014721652834648991e+00,-2.947049120589146157e-02,6.676238068361415312e-01,2.385116144150579293e-02
9.327199963496535240e-01,7.847572087337553182e-01,1.434118012761068312e-03,4.701992951136667598e-01,-2.945799570294886649e-02,6.488806539413849439e-01,2.374153428584407227e-02,-5.696194940938346107e-01,3.329838091835977520e-03,1.004004848476911960e+00,-2.945799570294886649e-02,6.488806539413849439e-01,2.374153428584407227e-02
9.337179971417471913e-01,7.844934359249611244e-01,1.438537725509428291e-03,4.706952279401558359e-01,-2.944558497836256492e-02,6.295150423247518612e-01,2.363895330272403755e-02,-5.604658559937248929e-01,3.356546358790353946e-03,9.930971996577951932e-01,-2.944558497836256492e-02,6.295150423247518612e-01,2.363895330272403755e-02
9.347159979338409697e-01,7.842300069419168018e-01,1.442920354101373320e-03,4.711957509370621189e-01,-2.943326481818073909e-02,6.095269718273731430e-01,2.354339915132658279e-02,-5.510343110112861931e-01,3.380952616148492473e-03,9.819986605437314164e-01,-2.943326481818073909e-02,6.095269718273731430e-01,2.354339915132658279e-02
9.357139987259346370e-01,7.839668894773779151e-01,1.447269280577312411e-03,4.717011501180881639e-01,-2.942104068826071478e-02,5.889164422876365101e-01,2.345485234234726685e-02,-5.413249433476046146e-01,3.403061512958013932e-03,9.707091921674075863e-01,-2.942104068826071478e-02,5.889164422876365101e-01,2.345485234234726685e-02
9.367119995180284153e-01,7.837040500923170283e-01,1.451587879221474331e-03,4.722117110098255077e-01,-2.940891773438924703e-02,5.676834535412448313e-01,2.337329324358324370e-02,-5.313378123595040581e-01,3.422877909156296639e-03,9.592287625392651451e-01,-2.940891773438924703e-02,5.676834535412448313e-01,2.337329324358324370e-02
9.377100003101221937e-01,7.834414541982132052e-01,1.455879516569167417e-03,4.727277186578029422e-01,-2.939690078231595866e-02,5.458280054212830690e-01,2.329870208555171254e-02,-5.210729525942021656e-01,3.440406874948742817e-03,9.475573467572776520e-01,-2.939690078231595866e-02,5.458280054212830690e-01,2.329870208555171254e-02
9.387080011022159720e-01,7.831790660375880231e-01,1.460147551416333565e-03,4.732494576323235669e-01,-2.938499433770039304e-02,5.233500977582783431e-01,2.323105896714566798e-02,-5.105303738236626199e-01,3.455653690179899280e-03,9.356949271151698833e-01,-2.938499433770039304e-02,5.233500977582783431e-01,2.323105896714566798e-02
9.397060018943097504e-01,7.829168486627936518e-01,1.464395334831288193e-03,4.737772120340770221e-01,-2.937320258597379136e-02,5.002497303802673212e-01,2.317034386133388218e-02,-4.997100610787130748e-01,3.468623843697025977e-03,9.236414932092820163e-01,-2.937320258597379136e-02,5.002497303802673212e-01,2.317034386133388218e-02
9.407040026864035287e-01,7.826547639130523315e-01,1.468626210168537958e-03,4.743112654995128019e-01,-2.936152939211631244e-02,4.765269031128509525e-01,2.311653662091122177e-02,-4.886119746829725163e-01,3.479323032706083379e-03,9.113970420442379927e-01,-2.936152939211631244e-02,4.765269031128509525e-01,2.311653662091122177e-02
9.417020034784971960e-01,7.823927723897575737e-01,1.472843513084587342e-03,4.748519012059581601e-01,-2.934997830035102756e-02,4.521816157792697966e-01,2.306961698430593649e-02,-4.772360502866588305e-01,3.487757162119914031e-03,8.989615781376262271e-01,-2.934997830035102756e-02,4.521816157792697966e-01,2.306961698430593649e-02
9.427000042705909744e-01,7.821722268772841602e-01,1.472913375257182272e-03,4.750385838081639944e-01,-2.934439588501953564e-02,4.275035635370781906e-01,2.304294064752278326e-02,-4.652286564298473981e-01,3.488552482396214353e-03,8.866167505882390776e-01,-2.934439588501953564e-02,4.275035635370781906e-01,2.304294064752278326e-02
9.436980050626846417e-01,7.819552789973510665e-01,1.472658391984499066e-03,4.752045986969427038e-01,-2.933872567038907364e-02,4.028031691050935614e-01,2.301765113701287335e-02,-4.531701116458449197e-01,3.488977934761328115e-03,8.742810317510055773e-01,-2.933872567038907364e-02,4.028031691050935614e-01,2.301765113701287335e-02
9.446960058547784200e-01,7.817386697509438598e-01,1.472398763193072304e-03,4.753770689775938529e-01,-2.933254859175579016e-02,3.781275156033605533e-01,2.299222740229849016e-02,-4.411185904243975497e-01,3.489595284684657208e-03,8.619591211481686388e-01,-2.933254859175579016e-02,3.781275156033605533e-01,2.299222740229849016e-02
9.456940066468721984e-01,7.815225517610365769e-01,1.472133478166315389e-03,4.755573880607734671e-01,-2.932673059148905789e-02,3.541599776430349178e-01,2.296684546692955367e-02,-4.294195604946289824e-01,3.489965439661128939e-03,8.499879885229812970e-01,-2.932673059148905789e-02,3.541599776430349178e-01,2.296684546692955367e-02
9.466920074389659767e-01,7.813068173762610646e-01,1.471863262433796169e-03,4.757444805102813423e-01,-2.932231762589555119e-02,3.315619383236281803e-01,2.294171947766382447e-02,-4.184060020320737872e-01,3.489580732182421836e-03,8.386942719941112845e-01,-2.932231762589555119e-02,3.315619383236281803e-01,2.294171947766382447e-02
9.476900082310597551e-01,7.810914300889592043e-01,1.471588371119023336e-03,4.759379436483902048e-01,-2.931934278169334371e-02,3.103333975979246651e-01,2.291685910196517711e-02,-4.080783131831315913e-01,3.488426390176663314e-03,8.280778393283281247e-01,-2.931934278169334371e-02,3.103333975979246651e-01,2.291685910196517711e-02
9.486880090231535334e-01,7.808763529659334957e-01,1.471309060549679925e-03,4.761373756331541696e-01,-2.931783922349891908e-02,2.904743554184127108e-01,2.289227446875494176e-02,-3.984369324103302357e-01,3.486487297210333521e-03,8.181385442814920195e-01,-2.931783922349891908e-02,2.904743554184127108e-01,2.289227446875494176e-02
9.496860098152473117e-01,7.806615486950434502e-01,1.471025588399883875e-03,4.763423754396202692e-01,-2.931784019188768756e-02,2.719848117372825613e-01,2.286797614431363562e-02,-3.894823359507259553e-01,3.483748008060744833e-03,8.088762274077048176e-01,-2.931784019188768756e-02,2.719848117372825613e-01,2.286797614431363562e-02
9.506840106073409791e-01,7.804469796287408778e-01,1.470738213822733254e-03,4.765525428422738852e-01,-2.931937900149439793e-02,2.548647665064410206e-01,2.284397510862794245e-02,-3.812150352754847260e-01,3.480192764095491748e-03,8.002907168720896358e-01,-2.931937900149439793e-02,2.548647665064410206e-01,2.284397510862794245e-02
9.516820113994347574e-01,7.802326078245708230e-01,1.470447197573154178e-03,4.767674783987336795e-01,-2.932248903914604771e-02,2.391142196775080386e-01,2.282028273218394618e-02,-3.736355745507565218e-01,3.475805508461541748e-03,7.923818292675776087e-01,-2.932248903914604771e-02,2.391142196775080386e-01,2.282028273218394618e-02
9.526800121915284247e-01,7.800183950826514723e-01,1.470152802121107560e-03,4.769867834347181201e-01,-2.932720376202002308e-02,2.247331712018281191e-01,2.279691075320813137e-02,-3.667445280999923063e-01,3.470569901085607343e-03,7.851493704360649195e-01,-2.932720376202002308e-02,2.247331712018281191e-01,2.279691075320813137e-02
9.536780129836222031e-01,7.798043029801500214e-01,1.469855291755161643e-03,4.772100600302937035e-01,-2.933355669582108499e-02,2.117216210304699031e-01,2.277387125535708032e-02,-3.605424978677969072e-01,3.464469333487957270e-03,7.785931362942520861e-01,-2.933355669582108499e-02,2.117216210304699031e-01,2.277387125535708032e-02
9.546760137757159814e-01,7.795902929027755945e-01,1.469554932676461973e-03,4.774369110074295208e-01,-2.934158143297063356e-02,2.000795691142352173e-01,2.275117664585708105e-02,-3.550301108854561072e-01,3.457486943411510437e-03,7.727129136644835805e-01,-2.934158143297063356e-02,2.000795691142352173e-01,2.275117664585708105e-02
9.556740145678097598e-01,7.793763260733012066e-01,1.469251993083125910e-03,4.776669399188668286e-01,-2.935131163080229033e-02,1.898070154036622381e-01,2.272883963409479124e-02,-3.502080167382150555e-01,3.449605629268050980e-03,7.675084811108476845e-01,-2.935131163080229033e-02,1.898070154036622381e-01,2.272883963409479124e-02
9.566720153599035381e-01,7.791623635771317558e-01,1.468946743245082287e-03,4.778997510383194980e-01,-2.936278100975850056e-02,1.809039598490319589e-01,2.270687321065975595e-02,-3.460768850344200787e-01,3.440808064403189873e-03,7.629796097807930444e-01,-2.936278100975850056e-02,1.809039598490319589e-01,2.270687321065975595e-02
9.576700161519973165e-01,7.789483663849351425e-01,1.468639455569372473e-03,4.781349493520183902e-01,-2.937602335158252115e-02,1.733704024003713540e-01,2.268529062684000730e-02,-3.426374028765959978e-01,3.431076711181845970e-03,7.591260642524767510e-01,-2.937602335158252115e-02,1.733704024003713540e-01,2.268529062684000730e-02
9.586680169440909838e-01,7.787342953723475070e-01,1.468330404655941897e-03,4.783721405516129233e-01,-2.939107249750113476e-02,1.672063430074645918e-01,2.266410537457143326e-02,-3.398902723345462729e-01,3.420393834895806874e-03,7.559476033880462298e-01,-2.939107249750113476e-02,1.672063430074645918e-01,2.266410537457143326e-02
9.596660177361847621e-01,7.785201113367699044e-01,1.468019867343927677e-03,4.786109310284405449e-01,-2.940796234639331611e-02,1.624117816198514808e-01,2.264333116684198038e-02,-3.378362079205367019e-01,3.408741517494864523e-03,7.534439811930103703e-01,-2.940796234639331611e-02,1.624117816198514808e-01,2.264333116684198038e-02
9.606640185282784294e-01,7.783057750112698514e-01,1.467708122748478125e-03,4.788509278691756577e-01,-2.942672685294046159e-02,1.589867181868402646e-01,2.262298191855139501e-02,-3.364759340666250154e-01,3.396101671143176952e-03,7.516149476818577702e-01,-2.942672685294046159e-02,1.589867181868402646e-01,2.262298191855139501e-02
9.616620193203722078e-01,7.780912470755998456e-01,1.467395452288094808e-03,4.790917388528696530e-01,-2.944740002575421331e-02,1.569311526575096483e-01,2.260307172782733895e-02,-3.358101826041890448e-01,3.382456051602087885e-03,7.504602497500197922e-01,-2.944740002575421331e-02,1.569311526575096483e-01,2.260307172782733895e-02
9.626600201124659861e-01,7.778764881643497331e-01,1.467082139702535542e-03,4.793329724493911037e-01,-2.947001592547787013e-02,1.562450849807167363e-01,2.258361485779882341e-02,-3.358396902456904365e-01,3.367786271441150156e-03,7.499796320522842397e-01,-2.947001592547787013e-02,1.562450849807167363e-01,2.258361485779882341e-02
9.636559393665077300e-01,7.776162091595850701e-01,1.501925699011595009e-03,4.799585486433005643e-01,-2.896647859813324469e-02,1.572389434485637894e-01,2.281817559259647493e-02,-3.371460181493160513e-01,3.205027316957465098e-03,7.500844578427935394e-01,-2.896647859813324469e-02,1.572389434485637894e-01,2.281817559259647493e-02
9.646518586205494739e-01,7.773551991830012220e-01,1.536379472239118513e-03,4.805831608369515728e-01,-2.743674387478927182e-02,1.602176164139145764e-01,2.367741441680366182e-02,-3.394084570407825963e-01,2.688311779302708388e-03,7.510520368591864226e-01,-2.743674387478927182e-02,1.602176164139145764e-01,2.367741441680366182e-02
9.656477778745912177e-01,7.770934572147457642e-01,1.570082712761904824e-03,4.812061341022718097e-01,-2.488101168020072709e-02,1.651821355340443165e-01,2.516650100324607786e-02,-3.426288824727022897e-01,1.816227152090753739e-03,7.528820115348163755e-01,-2.488101168020072709e-02,1.651821355340443165e-01,2.516650100324607786e-02
9.666436971286329616e-01,7.768309843235450263e-01,1.602675132302729989e-03,4.818267943388501173e-01,-2.130021699443918753e-02,1.721327344644094925e-01,2.729035935601101942e-02,-3.468088596225664122e-01,5.874721018914105808e-04,7.555738837363219496e-01,-2.130021699443918753e-02,1.721327344644094925e-01,2.729035935601101942e-02
9.676396163826745944e-01,7.765677836142208523e-01,1.633797005168481295e-03,4.824444684456415389e-01,-1.669198843393443488e-02,1.810696014848201252e-01,3.002914501272709730e-02,-3.519499680730745483e-01,-9.784260264957796507e-04,7.591271359663299689e-01,-1.669198843393443488e-02,1.810696014848201252e-01,3.002914501272709730e-02
9.686355356367163383e-01,7.763038601668517114e-01,1.663136537821321070e-03,4.830584843114632543e-01,-1.157064860065410219e-02,1.919913819487626128e-01,3.213910607510025302e-02,-3.580549776555977393e-01,-2.302676355400520240e-03,7.635416851333012289e-01,-1.157064860065410219e-02,1.919913819487626128e-01,3.213910607510025302e-02
9.696314548907580821e-01,7.760392213467474098e-01,1.689868339970978205e-03,4.836681728035239769e-01,-7.177381884799353615e-03,2.048955558028165425e-01,3.221347401423518830e-02,-3.651264086063774061e-01,-3.144103854292364802e-03,7.688181452902020929e-01,-7.177381884799353615e-03,2.048955558028165425e-01,3.221347401423518830e-02
9.706273741447998260e-01,7.757738762356884976e-01,1.713371807455982060e-03,4.842728655069907795e-01,-3.815349971951791184e-03,2.197815699006109014e-01,3.018406305166680681e-02,-3.731656884013904718e-01,-3.633480752436955320e-03,7.749562572044768061e-01,-3.815349971951791184e-03,2.197815699006109014e-01,3.018406305166680681e-02
9.716232933988415699e-01,7.755078358334402955e-01,1.732922426870836009e-03,4.848718953714027391e-01,-1.483620609746731135e-03,2.366492383126964083e-01,2.676819060545958251e-02,-3.821742705040191979e-01,-3.769333175135512141e-03,7.819554554890042475e-01,-1.483620609746731135e-03,2.366492383126964083e-01,2.676819060545958251e-02
9.726192126528833137e-01,7.752411107612872110e-01,1.748747186157987177e-03,4.854645964332418018e-01,-1.820836042169502204e-04,2.554984265077917538e-01,2.271777634162940041e-02,-3.921535575573553145e-01,-3.554246914690032538e-03,7.898152103842358551e-01,-1.820836042169502204e-04,2.554984265077917538e-01,2.271777634162940041e-02
9.736151319069250576e-01,7.749737129351810250e-01,1.761215847031115172e-03,4.860503037526331394e-01,2.445792788068336626e-04,2.763295867608039913e-01,1.866401501515951855e-02,-4.031040961705560366e-01,-3.351074834595628611e-03,7.985348753754212270e-01,2.445792788068336626e-04,2.763295867608039913e-01,1.866401501515951855e-02
9.746110511609668015e-01,7.747056557173774838e-01,1.770797618590097284e-03,4.866283530076808139e-01,2.064580740864449266e-04,2.991438850984147191e-01,1.523577826454714651e-02,-4.150267229481600095e-01,-3.347705879863460167e-03,8.081136590900825922e-01,2.064580740864449266e-04,2.991438850984147191e-01,1.523577826454714651e-02
9.756069704150085453e-01,7.744369538663266050e-01,1.778038998612389843e-03,4.871980807539082470e-01,1.674571706976408700e-04,3.239418148336752346e-01,1.254479103375510940e-02,-4.279227458385723160e-01,-3.341857528203921301e-03,8.185505759105318191e-01,1.674571706976408700e-04,3.239418148336752346e-01,1.254479103375510940e-02
9.766028896690502892e-01,7.741676234991388128e-01,1.783512966127816755e-03,4.877588247057357274e-01,1.275094231145993621e-04,3.507233764399015907e-01,1.059106139594617746e-02,-4.417933218389859529e-01,-3.333761582735283828e-03,8.298452007726626611e-01,1.275094231145993621e-04,3.507233764399015907e-01,1.059106139594617746e-02
9.775988089230920330e-01,7.738976820240982546e-01,1.787791719680591977e-03,4.883099238045144896e-01,8.649830567416277763e-05,3.794885702895580692e-01,9.374597199807644526e-03,-4.566395376822278696e-01,-3.323675993826477170e-03,8.419971354172048894e-01,8.649830567416277763e-05,3.794885702895580692e-01,9.374597199807644526e-03
9.785947281771336659e-01,7.736271480373930753e-01,1.791449393795203557e-03,4.888507182513532889e-01,4.424181963464722078e-05,4.102373966457870669e-01,8.884152137738462324e-03,-4.724624045484799861e-01,-3.311893682938495901e-03,8.550060107332074777e-01,4.424181963464722078e-05,4.102373966457870669e-01,8.884152137738462324e-03
9.795906474311754097e-01,7.733560414820291884e-01,1.794946684813494711e-03,4.893805495417785645e-01,5.433472065319273547e-07,4.429698556524384045e-01,8.770641101767947395e-03,-4.892628532865432311e-01,-3.298677031814425519e-03,8.688714891181164024e-01,5.433472065319273547e-07,4.429698556524384045e-01,8.770641101767947395e-03
9.805865666852171536e-01,7.730843840954987334e-01,1.798388009416146405e-03,4.898987605022304126e-01,-4.464761470831453177e-05,4.776859473708088277e-01,8.652205760186618133e-03,-5.070417301693879164e-01,-3.284092764262829412e-03,8.835932668527397560e-01,-4.464761470831453177e-05,4.776859473708088277e-01,8.652205760186618133e-03
9.815824859392588975e-01,7.728121982422246905e-01,1.801771367656674174e-03,4.904047994214123518e-01,-9.059924373362490788e-05,5.134639875977906609e-01,8.530279535030934474e-03,-5.253492923943157145e-01,-3.268787819560613813e-03,8.987710195861652318e-01,-9.059924373362490788e-05,5.134639875977906609e-01,8.530279535030934474e-03
9.825784051933006413e-01,7.725395046405577615e-01,1.805096226065840050e-03,4.908985376891997210e-01,-1.365253361869361436e-04,5.493162409553005165e-01,8.408181592616022909e-03,-5.437027652491462915e-01,-3.253451156151585671e-03,9.139762870869441169e-01,-1.365253361869361436e-04,5.493162409553005165e-01,8.408181592616022909e-03
9.835743244473423852e-01,7.722663226727733976e-01,1.808362652490799879e-03,4.913799822304136811e-01,-1.823620273912630451e-04,5.851684949899806920e-01,8.286162014536659765e-03,-5.620654436798504516e-01,-3.238131222724978647e-03,9.291772923840122544e-01,-1.823620273912630451e-04,5.851684949899806920e-01,8.286162014536659765e-03
9.845702437013841291e-01,7.719926708730719955e-01,1.811570751670816496e-03,4.918491486868860063e-01,-2.281049605079263928e-04,6.210207496951336559e-01,8.164219557182057774e-03,-5.804368037467209085e-01,-3.222824045997030838e-03,9.443742536678051414e-01,-2.281049605079263928e-04,6.210207496951336559e-01,8.164219557182057774e-03
9.855661629554258729e-01,7.717185669911661439e-01,1.814720627669070717e-03,4.923060529581405609e-01,-2.737497806924089373e-04,6.568730050642039853e-01,8.042352997618334304e-03,-5.988163220602937820e-01,-3.207525654844729790e-03,9.595673903325525611e-01,-2.737497806924089373e-04,6.568730050642039853e-01,8.042352997618334304e-03
9.865620822094676168e-01,7.714440279941642276e-01,1.817812383875028366e-03,4.927507112005087286e-01,-3.192921350457970193e-04,6.927252610907712604e-01,7.920561132820597844e-03,-6.172034757670092908e-01,-3.192232080258703471e-03,9.747569229387769152e-01,-3.192921350457970193e-04,6.927252610907712604e-01,7.920561132820597844e-03
9.875580014635092496e-01,7.711690700685149835e-01,1.820846123007298888e-03,4.931831398263460398e-01,-3.647276725620012287e-04,7.285775177685458459e-01,7.798842778905842876e-03,-6.355977425347133503e-01,-3.176939355293979285e-03,9.899430731758676050e-01,-3.647276725620012287e-04,7.285775177685458459e-01,7.798842778905842876e-03
9.885539207175509935e-01,7.708937086220105650e-01,1.823821947116985743e-03,4.936033555033503273e-01,-4.100520440707726899e-04,7.644297750913664480e-01,7.677196770366582872e-03,-6.539986005379967438e-01,-3.161643515018507013e-03,1.005126063824727911e+00,-4.100520440707726899e-04,7.644297750913664480e-01,7.677196770366582872e-03
9.895498399715927373e-01,7.706179582858514454e-01,1.826739957591529693e-03,4.940113751539793596e-01,-4.552609021766264568e-04,8.002820330531938975e-01,7.555621959305243961e-03,-6.724055284433816393e-01,-3.146340596459579718e-03,1.020306118720487376e+00,-4.552609021766264568e-04,8.002820330531938975e-01,7.555621959305243961e-03
9.905457592256344812e-01,7.703418329167697198e-01,1.829600255159032811e-03,4.944072159549693923e-01,-5.003499011938447854e-04,8.361342916481051546e-01,7.434117214669242954e-03,-6.908180053943531185e-01,-3.131026638548168629e-03,1.035483462715286906e+00,-5.003499011938447854e-04,8.361342916481051546e-01,7.434117214669242954e-03
9.915416784796762251e-01,7.700653455992125807e-01,1.832402939893061720e-03,4.947908953369524743e-01,-5.453146970776562080e-04,8.719865508702928647e-01,7.312681421486804355e-03,-7.092355109962511506e-01,-3.115697682061268313e-03,1.050658321641126269e+00,-5.453146970776562080e-04,8.719865508702928647e-01,7.312681421486804355e-03
9.925375977337179689e-01,7.697885086475866334e-01,1.835148111217938059e-03,4.951624309841736737e-01,-5.901509473516400664e-04,9.078388107140560326e-01,7.191313480103513761e-03,-7.276575253010124644e-01,-3.100349769562295472e-03,1.065830922272779091e+00,-5.901509473516400664e-04,9.078388107140560326e-01,7.191313480103513761e-03
9.935335169877597128e-01,7.695113336085617206e-01,1.837835867914500371e-03,4.955218408343073366e-01,-6.348543110315742113e-04,9.436910711738004665e-01,7.070012305419526126e-03,-7.460835287917824132e-01,-3.084978945339594738e-03,1.081001492290771804e+00,-6.348543110315742113e-04,9.436910711738004665e-01,7.070012305419526126e-03
9.945294362418014567e-01,7.692338312634365849e-01,1.840466308126342604e-03,4.958691430783690457e-01,-6.794204485457600202e-04,9.795433322440304513e-01,6.948776826127463571e-03,-7.645130023673849529e-01,-3.069581255343110417e-03,1.096170260244421879e+00,-6.794204485457600202e-04,9.795433322440304513e-01,6.948776826127463571e-03
9.955253554958432005e-01,7.689560116305633741e-01,1.843039529366520112e-03,4.962043561607282771e-01,-7.238450216519738125e-04,1.015395593919346418e+00,6.827605983950975864e-03,-7.829454273266702735e-01,-3.054152747119286658e-03,1.111337455514940009e+00,-7.238450216519738125e-04,1.015395593919346418e+00,6.827605983950975864e-03
9.965212747498849444e-01,7.686778839678345410e-01,1.845555628524721227e-03,4.965274987792178685e-01,-7.681236933511652234e-04,1.051247856194440944e+00,6.706498732883980039e-03,-8.013802853527326464e-01,-3.038689469744282334e-03,1.126503308278586024e+00,-7.681236933511652234e-04,1.051247856194440944e+00,6.706498732883980039e-03
9.975171940039266882e-01,7.683994567752308047e-01,1.848014701874916947e-03,4.968385898853370231e-01,-8.122521277979736620e-04,1.087100119064090764e+00,6.585454038430512379e-03,-8.198170584970090324e-01,-3.023187473755493699e-03,1.141668049469888091e+00,-8.122521277979736620e-04,1.087100119064090764e+00,6.585454038430512379e-03
9.985131132579683211e-01,7.681207377974300643e-01,1.850416845083453863e-03,4.971376486845544562e-01,-8.562259902082251578e-04,1.122952382523157322e+00,6.464470876845190145e-03,-8.382552291632601182e-01,-3.007642811081507987e-03,1.156831910744910985e+00,-8.562259902082251578e-04,1.122952382523157322e+00,6.464470876845190145e-03
9.995090325120100649e-01,7.678417340264777069e-01,1.852762153217619783e-03,4.974246946367055222e-01,-9.000409467635104264e-04,1.158804646566578889e+00,6.343548234374308224e-03,-8.566942800914403300e-01,-2.992051534970513113e-03,1.171995124444583869e+00,-9.000409467635104264e-04,1.158804646566578889e+00,6.343548234374308224e-03
1.000504951766051809e+00,7.675624085556389531e-01,1.855050697462864604e-03,4.976997032777535357e-01,-9.433886730856171641e-04,1.194288785017879162e+00,6.222582283903026028e-03,-8.749148437084700580e-01,-2.976160245165952040e-03,1.186911848204794895e+00,-9.433886730856171641e-04,1.194288785017879162e+00,6.222582283903026028e-03
