t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,tau_ext0,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_cmd0,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,sigma_min,tau_ext_max
0.62439087,0.53739443,-0.47323338,0.22688394,-2.21707687,0.03241737,1.64280560,0.79267884,0.19843453,0.08365982,-0.02496682,1.06070378,-0.00122322,0.49511573,0.00320778,0.41866656,0.28112585,-0.15996665,0.06238688,0.80559920,0.16639698,0.25097075,-5.96291859,-9.06708976,-9.85017524,11.32021776,0.93515753,1.70932083,0.38468290,0.21198437,0.80559920
0.62539149,0.53756965,-0.47316233,0.22685565,-2.21599481,0.03242186,1.64329674,0.79268453,0.19158282,0.08005370,-0.02564669,1.07002068,0.00120002,0.49197144,0.00499336,0.39017333,0.31411940,-0.19908557,0.05515604,0.80277048,0.16676237,0.25129419,-5.95226128,-9.04968523,-9.88466280,11.25802225,0.91217342,1.74566968,0.37137857,0.21190300,0.80277048
0.62639212,0.53773385,-0.47309518,0.22681378,-2.21488062,0.03242254,1.64378680,0.79268712,0.18297320,0.07597067,-0.03094742,1.08359025,0.00159411,0.49423317,0.00426616,0.36201494,0.35438042,-0.23512066,0.03712289,0.79966106,0.16584060,0.25167769,-5.91804268,-9.03065812,-9.85646239,11.13320914,0.90343805,1.74399123,0.37583615,0.21181943,0.79966106
0.62739275,0.53789921,-0.47303286,0.22677123,-2.21377218,0.03242248,1.64429179,0.79269708,0.17826321,0.07096992,-0.03464754,1.08860450,0.00033535,0.49712430,0.00526375,0.33559422,0.40157053,-0.26628698,0.00808998,0.79632424,0.16368514,0.25210736,-5.93750164,-8.98904316,-9.84761778,11.12827922,0.90642374,1.73758170,0.36781595,0.21173612,0.79632424
0.62839337,0.53805502,-0.47297788,0.22672242,-2.21266820,0.03242389,1.64479407,0.79269868,0.17155637,0.06607045,-0.03975321,1.09398436,-0.00020866,0.49583089,0.00323139,0.31164534,0.45325126,-0.29193896,-0.02822340,0.79290534,0.16079917,0.25255161,-5.92912060,-8.94611073,-9.81913903,11.11770258,0.90416196,1.76056977,0.38141291,0.21165321,0.79290534
0.62939400,0.53820028,-0.47292551,0.22667142,-2.21153946,0.03242487,1.64530252,0.79270343,0.16363106,0.06192205,-0.04309158,1.10299990,0.00024125,0.50137659,0.00372153,0.29076687,0.50659111,-0.31177156,-0.06794518,0.78954043,0.15764179,0.25297140,-5.90059053,-8.91900539,-9.81328359,11.05410620,0.89511548,1.73513634,0.37722182,0.21156833,0.78954043
0.63039463,0.53834536,-0.47287307,0.22661423,-2.21042628,0.03242595,1.64581391,0.79271051,0.15742035,0.05902988,-0.04738438,1.10868059,0.00082026,0.50254652,0.00381298,0.27368421,0.55933418,-0.32534544,-0.10951214,0.78628435,0.15431434,0.25335292,-5.89741381,-8.90163177,-9.79336414,11.03752609,0.88504146,1.74041815,0.37566821,0.21148463,0.78628435
0.63139525,0.53848342,-0.47282809,0.22654895,-2.20929726,0.03242368,1.64632670,0.79271226,0.15076717,0.05539082,-0.05257622,1.11165744,0.00047865,0.50929594,0.00273194,0.26090854,0.60721295,-0.33271122,-0.14940125,0.78323618,0.15105828,0.25369746,-5.88758320,-8.87078088,-9.75982321,11.05725890,0.88158591,1.70670147,0.38258004,0.21139978,0.78323618
0.63239588,0.53860973,-0.47278136,0.22648369,-2.20815473,0.03242458,1.64685177,0.79271855,0.14386136,0.05333358,-0.05662337,1.11782440,0.00103725,0.51328224,0.00350356,0.25315804,0.64584837,-0.33363108,-0.18354863,0.78052568,0.14814585,0.25400665,-5.87212907,-8.86373352,-9.74107258,11.03020137,0.87168012,1.69154788,0.37630218,0.21131375,0.78052568
0.63339651,0.53873247,-0.47273808,0.22641592,-2.20701192,0.03242611,1.64736716,0.79271953,0.13740562,0.05048287,-0.05970654,1.12837656,0.00203441,0.51348784,0.00253522,0.24998333,0.67480699,-0.32899735,-0.21205037,0.77811230,0.14546676,0.25428931,-5.86062253,-8.85158456,-9.73393452,10.94109756,0.85869690,1.70289873,0.38250256,0.21122762,0.77811230
0.63439713,0.53885727,-0.47269240,0.22635020,-2.20585743,0.03242291,1.64788857,0.79272737,0.13398292,0.04957860,-0.06183411,1.13411864,0.00098138,0.51633481,0.00432931,0.24883017,0.69566721,-0.32225887,-0.23681542,0.77580718,0.14283087,0.25455691,-5.89178829,-8.85775619,-9.73870551,10.91761166,0.86038104,1.69586493,0.36898457,0.21114033,0.77580718
0.63539776,0.53897293,-0.47265777,0.22627431,-2.20471954,0.03242033,1.64841668,0.79272443,0.12814719,0.04569304,-0.06639470,1.13748303,0.00051563,0.51766051,0.00352723,0.24732686,0.70788940,-0.31683402,-0.25647937,0.77353674,0.14049146,0.25482397,-5.88912877,-8.82010944,-9.70911850,10.92843863,0.85777130,1.69909384,0.37417582,0.21105445,0.77353674
0.63639838,0.53908616,-0.47261749,0.22620823,-2.20355654,0.03241911,1.64895637,0.79273045,0.12354819,0.04428902,-0.06606948,1.14397804,0.00029011,0.52665510,0.00441488,0.24412812,0.71102306,-0.31477301,-0.26897003,0.77131310,0.13880943,0.25510493,-5.89970120,-8.82113891,-9.74452855,10.89338674,0.85375335,1.64794699,0.36711396,0.21096617,0.77131310
0.63739901,0.53918270,-0.47258908,0.22612927,-2.20238197,0.03242533,1.64949385,0.79273488,0.11591964,0.03915151,-0.06994649,1.14986244,0.00162416,0.52693841,0.00468930,0.23818095,0.70756063,-0.31739885,-0.27511660,0.76908853,0.13779549,0.25541605,-5.86800275,-8.76960258,-9.72209855,10.86427938,0.83812765,1.65766440,0.36442343,0.21087730,0.76908853
0.63839964,0.53926986,-0.47255444,0.22604988,-2.20123605,0.03242240,1.65004129,0.79273712,0.10699244,0.03757026,-0.07243954,1.14939217,0.00090911,0.53402722,0.00458865,0.23128974,0.69831127,-0.32245023,-0.27425413,0.76697685,0.13755966,0.25577301,-5.81808555,-8.75474227,-9.71720505,10.92669514,0.83733123,1.61989475,0.36441434,0.21079035,0.76697685
0.63940026,0.53935678,-0.47252778,0.22596426,-2.20005983,0.03241930,1.65058940,0.79273988,0.10156111,0.03458436,-0.07691793,1.15573672,-0.00001016,0.53952552,0.00408345,0.22651227,0.68059111,-0.32634263,-0.26346586,0.76517675,0.13841100,0.25618012,-5.81609608,-8.73067399,-9.68473045,10.89015733,0.83798006,1.59256306,0.36725833,0.21070110,0.76517675
0.64040089,0.53943104,-0.47249722,0.22587329,-2.19887859,0.03241754,1.65115090,0.79274326,0.09343893,0.03378747,-0.08100335,1.16021581,-0.00044163,0.54838440,0.00384875,0.22552141,0.65341151,-0.32694123,-0.24272293,0.76372389,0.14034106,0.25662294,-5.77588567,-8.73180220,-9.65663812,10.87877928,0.83511032,1.54129523,0.36815306,0.21061142,0.76372389
0.64140152,0.53949849,-0.47247673,0.22577970,-2.19770268,0.03242136,1.65171029,0.79274909,0.08522192,0.03014983,-0.08407816,1.16777621,0.00103114,0.55000912,0.00442541,0.22943450,0.61840571,-0.32263314,-0.21432322,0.76258715,0.14306988,0.25707256,-5.73093562,-8.69878265,-9.64004601,10.82379982,0.81865099,1.54025965,0.36328241,0.21052212,0.76258715
0.64240214,0.53956284,-0.47245513,0.22568126,-2.19650964,0.03242133,1.65226558,0.79275052,0.07960305,0.02739992,-0.08818095,1.17351279,0.00092222,0.55300509,0.00432966,0.23791469,0.57939323,-0.31362082,-0.18115875,0.76167844,0.14630732,0.25749408,-5.72271959,-8.67399973,-9.60865545,10.79194809,0.81344287,1.52995374,0.36331927,0.21043144,0.76167844
0.64340277,0.53962774,-0.47244207,0.22557452,-2.19533020,0.03241894,1.65284074,0.79275187,0.07544022,0.02342816,-0.09376694,1.17959658,0.00022444,0.55851921,0.00358369,0.24941254,0.54070496,-0.30145057,-0.14584451,0.76085934,0.14986023,0.25785249,-5.73467703,-8.63344302,-9.55561015,10.75625359,0.81249575,1.50084620,0.36792481,0.21034183,0.76085934
0.64440340,0.53968331,-0.47242998,0.22547379,-2.19412566,0.03241818,1.65340052,0.79275278,0.06923558,0.01969454,-0.09524505,1.18642711,-0.00005264,0.55964384,0.00285940,0.26181450,0.50589413,-0.28841710,-0.11048710,0.76000171,0.15358849,0.25811842,-5.71374835,-8.59543202,-9.55620915,10.70672953,0.80862243,1.50314634,0.37240885,0.21024997,0.76000171
0.64540402,0.53971979,-0.47241510,0.22537882,-2.19290926,0.03241742,1.65398920,0.79275530,0.05932854,0.01796023,-0.09488809,1.19303480,0.00007949,0.56479836,0.00232051,0.27288376,0.47618157,-0.27763425,-0.07631873,0.75902762,0.15737851,0.25826999,-5.63826650,-8.58261576,-9.58123996,10.65890098,0.80193155,1.47594312,0.37550679,0.21015679,0.75902762
0.64640465,0.53975804,-0.47240889,0.22527279,-2.19169715,0.03242300,1.65455893,0.79276032,0.05359772,0.01469268,-0.09908695,1.20132413,0.00137120,0.56556162,0.00329260,0.28201078,0.45047870,-0.27042197,-0.04394097,0.75793422,0.16111280,0.25830170,-5.62318826,-8.55041110,-9.54419324,10.58655502,0.78662484,1.48002908,0.36790982,0.21006419,0.75793422
0.64740527,0.53978766,-0.47241007,0.22516180,-2.19046088,0.03242314,1.65514107,0.79275619,0.04554026,0.00994010,-0.10259706,1.21163995,0.00213863,0.57263792,0.00141581,0.29010313,0.43131083,-0.26521906,-0.01668833,0.75668644,0.16441516,0.25822113,-5.57227944,-8.50339285,-9.51418427,10.48373960,0.77536262,1.43900668,0.38075389,0.20996960,0.75668644
0.64840590,0.53980891,-0.47241218,0.22505433,-2.18923321,0.03242557,1.65571540,0.79275878,0.03831110,0.00619597,-0.10396910,1.22049657,0.00279563,0.57065336,0.00115031,0.29758265,0.42343198,-0.26077459,0.00092808,0.75518838,0.16682175,0.25804270,-5.53086422,-8.46332863,-9.51165373,10.40042215,0.76475011,1.46189379,0.38195745,0.20987545,0.75518838
0.64940653,0.53982559,-0.47242497,0.22493181,-2.18798503,0.03242382,1.65629854,0.79275813,0.03136716,0.00021877,-0.10961922,1.22748101,0.00093267,0.57628430,0.00052500,0.30457596,0.42914712,-0.25660816,0.00706794,0.75340579,0.16817387,0.25779430,-5.49422237,-8.39281060,-9.44948594,10.34119904,0.77190430,1.43093720,0.38585372,0.20977990,0.75340579
0.65040715,0.53984354,-0.47243376,0.22480566,-2.18672642,0.03242211,1.65690074,0.79275842,0.02758134,-0.00256694,-0.11520211,1.23433382,0.00004429,0.58205481,0.00158514,0.31212533,0.44786649,-0.25106490,0.00225964,0.75140155,0.16853048,0.25751397,-5.50302923,-8.36140823,-9.38846903,10.28179838,0.77226088,1.39822025,0.37787228,0.20968339,0.75140155
0.65140778,0.53984483,-0.47244947,0.22468838,-2.18547166,0.03242285,1.65750330,0.79275700,0.01921844,-0.00683451,-0.11515692,1.24402472,0.00073468,0.58867715,0.00028598,0.31997903,0.47741216,-0.24442381,-0.01274587,0.74918922,0.16786285,0.25723444,-5.43997713,-8.31509179,-9.40015096,10.18305718,0.76169692,1.35914520,0.38654458,0.20958679,0.74918922
0.65240841,0.53984682,-0.47246402,0.22456709,-2.18420961,0.03242051,1.65808650,0.79275945,0.01481718,-0.00875341,-0.11751253,1.24701798,0.00058895,0.58603491,0.00090625,0.32596859,0.51402313,-0.24012612,-0.03572241,0.74676477,0.16622481,0.25697975,-5.43625345,-8.28319894,-9.37989789,10.17479188,0.75689875,1.38647338,0.38149564,0.20948954,0.74676477
0.65340903,0.53984252,-0.47248124,0.22444041,-2.18295737,0.03241706,1.65868243,0.79276507,0.00908690,-0.01099139,-0.12049023,1.25108373,-0.00069202,0.59044703,0.00245312,0.32895959,0.55052680,-0.24060108,-0.06083983,0.74426905,0.16405484,0.25677912,-5.41249838,-8.24995129,-9.34966924,10.15256660,0.76015098,1.36359259,0.36982770,0.20939301,0.74426905
0.65440966,0.53983355,-0.47249433,0.22431672,-2.18168099,0.03241822,1.65926338,0.79276239,0.00372322,-0.01084958,-0.12185543,1.25633038,-0.00083493,0.58875103,0.00080021,0.32919576,0.57941628,-0.24626694,-0.08259831,0.74186911,0.16180431,0.25664602,-5.39295660,-8.24586037,-9.34113358,10.10987978,0.75517242,1.38423278,0.38095395,0.20929435,0.74186911
0.65541029,0.53981356,-0.47250905,0.22417854,-2.18038521,0.03242216,1.65986904,0.79276872,-0.00301273,-0.01206169,-0.12755138,1.26545169,-0.00034762,0.59146744,0.00236070,0.32812759,0.59710517,-0.25533868,-0.09982547,0.73963471,0.15954592,0.25657098,-5.35419381,-8.23254963,-9.27313741,10.01063144,0.74548745,1.37221537,0.36917814,0.20919433,0.73963471
0.65641091,0.53979468,-0.47252743,0.22402907,-2.17911226,0.03242319,1.66046035,0.79277069,-0.00816601,-0.01348673,-0.13524967,1.26981599,0.00030400,0.59125999,0.00272495,0.32953306,0.60375216,-0.26225536,-0.11392185,0.73763716,0.15716742,0.25655078,-5.33935129,-8.20659687,-9.17646390,9.97871804,0.73465986,1.38158964,0.36595501,0.20909625,0.73763716
0.65741154,0.53977865,-0.47254119,0.22387673,-2.17782089,0.03242353,1.66104745,0.79277019,-0.01044542,-0.01354393,-0.14026140,1.27406206,0.00055331,0.59472285,0.00151246,0.33611172,0.59916579,-0.26296668,-0.12428385,0.73595810,0.15478686,0.25656913,-5.36310198,-8.19748000,-9.11451741,9.94632557,0.72692372,1.36555136,0.37388787,0.20899659,0.73595810
0.65841217,0.53975676,-0.47255092,0.22372944,-2.17651058,0.03241882,1.66164635,0.79277118,-0.01387898,-0.01245077,-0.14128034,1.28088734,-0.00043333,0.59499906,0.00147707,0.34569909,0.58184721,-0.26046384,-0.12884266,0.73452755,0.15262945,0.25658879,-5.36666100,-8.20512546,-9.10466800,9.87504999,0.72825044,1.37109816,0.37352059,0.20889500,0.73452755
0.65941279,0.53972947,-0.47255685,0.22357352,-2.17523019,0.03242023,1.66224307,0.79277035,-0.01723874,-0.01023568,-0.14598535,1.28288940,-0.00042805,0.59647509,0.00076190,0.35514649,0.54908558,-0.25949836,-0.12510178,0.73325475,0.15091956,0.25658485,-5.37444936,-8.21848460,-9.04519660,9.87295886,0.72209852,1.36865173,0.37795409,0.20879589,0.73325475
0.66041342,0.53970264,-0.47256117,0.22342251,-2.17392001,0.03241387,1.66282838,0.79277123,-0.02003184,-0.00819593,-0.14813470,1.28936039,-0.00187163,0.59392554,0.00089540,0.36359121,0.49738097,-0.26180381,-0.10990836,0.73217287,0.14995939,0.25655168,-5.38669159,-8.23492933,-9.01860871,9.80429931,0.72659768,1.39452267,0.37639782,0.20869402,0.73217287
0.66141404,0.53966788,-0.47256418,0.22326051,-2.17262450,0.03241228,1.66342014,0.79277207,-0.02405055,-0.00601943,-0.15311969,1.29223248,-0.00164804,0.59344798,-0.00005069,0.37129781,0.42556172,-0.26720632,-0.08162875,0.73133786,0.14995435,0.25649172,-5.38321302,-8.24726922,-8.95274534,9.78644470,0.71901633,1.40570492,0.38237412,0.20859345,0.73133786
0.66241467,0.53962930,-0.47257258,0.22309436,-2.17129651,0.03241591,1.66399766,0.79277391,-0.02845799,-0.00686010,-0.15742917,1.30179782,0.00014005,0.59008358,0.00059493,0.37958306,0.33729497,-0.27350475,-0.04200600,0.73077351,0.15086417,0.25641591,-5.36978306,-8.23194651,-8.89304164,9.67089270,0.70029582,1.43691656,0.37723867,0.20849028,0.73077351
0.66341530,0.53959309,-0.47257436,0.22292112,-2.16996556,0.03241809,1.66458507,0.79277426,-0.03069666,-0.00482513,-0.16168148,1.30734249,0.00105806,0.58991807,0.00080406,0.38927601,0.23960545,-0.27879077,0.00452167,0.73039036,0.15247563,0.25634006,-5.38861135,-8.24520421,-8.83381240,9.61037132,0.68777957,1.44571440,0.37517831,0.20838680,0.73039036
0.66441592,0.53955718,-0.47258540,0.22274001,-2.16865478,0.03242049,1.66518202,0.79277438,-0.03116812,-0.00725806,-0.16716435,1.31066460,0.00140873,0.58950385,0.00091993,0.39953807,0.13777334,-0.28359535,0.05555544,0.73005994,0.15481015,0.25626908,-5.42989232,-8.19765242,-8.75393891,9.58216636,0.67930661,1.45548424,0.37380874,0.20828497,0.73005994
0.66541655,0.53951114,-0.47259994,0.22256632,-2.16731948,0.03241364,1.66577555,0.79277680,-0.03528234,-0.01014778,-0.16926001,1.31742730,-0.00017102,0.59014558,0.00124270,0.40873436,0.03840674,-0.28938809,0.10909796,0.72966529,0.15791669,0.25619218,-5.41458912,-8.14924557,-8.71729834,9.50302092,0.68495217,1.45767084,0.37092473,0.20818070,0.72966529
0.66641718,0.53946575,-0.47262051,0.22237426,-2.16598922,0.03241430,1.66637158,0.79277757,-0.03764413,-0.01327900,-0.17693136,1.32555827,-0.00072471,0.59394633,0.00111241,0.41645541,-0.04932174,-0.29565173,0.16007187,0.72908537,0.16143489,0.25609080,-5.42693121,-8.10038476,-8.60519037,9.40407832,0.68280626,1.43725547,0.37130670,0.20807720,0.72908537
0.66741780,0.53942020,-0.47264427,0.22217498,-2.16463386,0.03241315,1.66697002,0.79277444,-0.03954381,-0.01675499,-0.18243614,1.33389825,-0.00181703,0.59460159,-0.00014722,0.42400067,-0.11817950,-0.29953526,0.20297712,0.72825169,0.16481131,0.25594077,-5.44300605,-8.04507266,-8.51914242,9.29856785,0.68464726,1.43864431,0.37979524,0.20797165,0.72825169
0.66841843,0.53936762,-0.47266819,0.22198407,-2.16325521,0.03241493,1.66756358,0.79277758,-0.04327671,-0.01876232,-0.18449488,1.34511194,-0.00063390,0.59648164,0.00097128,0.43110533,-0.16397879,-0.30078199,0.23366978,0.72707345,0.16753262,0.25572602,-5.42972310,-8.01179196,-8.47884335,9.14994074,0.67056699,1.43150691,0.37134239,0.20786380,0.72707345
0.66941906,0.53931491,-0.47269945,0.22178939,-2.16189353,0.03241650,1.66816016,0.79277611,-0.04487292,-0.02232684,-0.18675367,1.35243152,0.00005470,0.59604419,-0.00083210,0.43515270,-0.18554794,-0.30300206,0.25000488,0.72542712,0.16925851,0.25544201,-5.44530469,-7.94945681,-8.43322229,9.05613893,0.66001807,1.44052932,0.38355551,0.20775723,0.72542712
0.67041968,0.53925809,-0.47273212,0.22158299,-2.16051350,0.03241483,1.66875774,0.79277626,-0.04882095,-0.02561944,-0.19401457,1.36019168,0.00110605,0.59788746,-0.00031041,0.43540320,-0.18415204,-0.30739926,0.25226701,0.72332728,0.16990936,0.25509958,-5.43036879,-7.89247713,-8.31999371,8.95300545,0.64675436,1.43326759,0.37941950,0.20764925,0.72332728
0.67142031,0.53919484,-0.47276958,0.22137664,-2.15911030,0.03241546,1.66935921,0.79277494,-0.05297756,-0.02943137,-0.19615644,1.37170212,0.00072230,0.59767984,-0.00097210,0.43374926,-0.16098589,-0.31141269,0.24030290,0.72086593,0.16938456,0.25473118,-5.40590450,-7.83272905,-8.27182192,8.79446965,0.64374684,1.43982055,0.38368596,0.20753918,0.72086593
0.67242093,0.53913161,-0.47280895,0.22117477,-2.15773932,0.03241535,1.66996567,0.79277800,-0.05557057,-0.03232593,-0.19671072,1.37481062,0.00111053,0.60255313,0.00063631,0.42952667,-0.11799720,-0.31630407,0.21468699,0.71805999,0.16768469,0.25436291,-5.40330776,-7.76770795,-8.24389308,8.75604311,0.63556431,1.41125704,0.37177560,0.20743140,0.71805999
0.67342156,0.53907035,-0.47285870,0.22096945,-2.15635102,0.03241999,1.67056929,0.79277271,-0.05698486,-0.03761538,-0.19982436,1.37775151,0.00202301,0.60005074,-0.00193797,0.41987712,-0.06010069,-0.32673766,0.18026811,0.71497907,0.16525608,0.25399920,-5.41696028,-7.66907432,-8.17958289,8.71603287,0.62332052,1.43411008,0.38957124,0.20732215,0.71497907
0.67442219,0.53899945,-0.47289801,0.22074073,-2.15496371,0.03241607,1.67118861,0.79277578,-0.06088307,-0.03786925,-0.20958227,1.38425614,0.00122352,0.60397842,-0.00066609,0.40647409,0.00639422,-0.34080706,0.14204363,0.71183341,0.16249845,0.25366034,-5.40150386,-7.64264874,-8.02816166,8.62503044,0.62299288,1.41097231,0.38001977,0.20721326,0.71183341
0.67542281,0.53892887,-0.47294506,0.22052179,-2.15356185,0.03242150,1.67178976,0.79278305,-0.06429006,-0.03958691,-0.21040672,1.38675054,0.00200063,0.60222725,0.00140971,0.39382481,0.07349835,-0.35275789,0.10368422,0.70885894,0.15961508,0.25340284,-5.38505344,-7.58439651,-7.99152246,8.58773220,0.61171627,1.42880790,0.36461359,0.20710283,0.70885894
0.67642344,0.53884428,-0.47299961,0.22030690,-2.15215276,0.03242316,1.67241165,0.79277645,-0.07029335,-0.04376434,-0.21138167,1.39008888,0.00254734,0.60748707,-0.00109411,0.38192979,0.13611845,-0.36329975,0.06823093,0.70612786,0.15685975,0.25323991,-5.32758706,-7.49869096,-7.95004977,8.53792725,0.60233029,1.39612045,0.38201562,0.20699143,0.70612786
0.67742407,0.53875716,-0.47304264,0.22008822,-2.15075844,0.03241709,1.67302966,0.79277728,-0.07559341,-0.04316602,-0.21403554,1.39493041,0.00084454,0.60794375,0.00012661,0.36946808,0.19263990,-0.37485321,0.03688679,0.70361217,0.15435851,0.25314674,-5.28318847,-7.47228616,-7.88815725,8.46626516,0.60882877,1.39732795,0.37293312,0.20688106,0.70361217
0.67842469,0.53867324,-0.47309410,0.21986128,-2.14935075,0.03241763,1.67365161,0.79277724,-0.07860526,-0.04540308,-0.21807010,1.39793043,0.00124274,0.61268021,-0.00050604,0.35736156,0.24007639,-0.38657749,0.01056792,0.70133554,0.15215783,0.25312790,-5.26970305,-7.40710892,-7.80483253,8.41830603,0.60040170,1.36814488,0.37688613,0.20676964,0.70133554
0.67942532,0.53858867,-0.47314300,0.21963155,-2.14797063,0.03241974,1.67427940,0.79278354,-0.07981534,-0.04646792,-0.22010909,1.39540516,0.00113177,0.61589731,0.00207357,0.34525399,0.27532210,-0.39914622,-0.00799427,0.69934197,0.15052641,0.25319441,-5.28092067,-7.34267824,-7.74652238,8.44892314,0.59561602,1.34981065,0.35797713,0.20666037,0.69934197
0.68042595,0.53849960,-0.47319214,0.21940385,-2.14656431,0.03241750,1.67490346,0.79278160,-0.08246877,-0.04698278,-0.22218814,1.39537555,0.00066578,0.61880137,0.00128446,0.33125070,0.29467034,-0.41544392,-0.01405216,0.69768218,0.14992826,0.25333758,-5.27019593,-7.28855205,-7.68682525,8.44080970,0.59348535,1.33353883,0.36308554,0.20654863,0.69768218
0.68142657,0.53839699,-0.47323821,0.21917371,-2.14513871,0.03241827,1.67551947,0.79278474,-0.08942081,-0.04603758,-0.22686161,1.40015408,0.00085242,0.61678737,0.00230688,0.31624360,0.29510311,-0.43448748,-0.00531557,0.69642137,0.15051368,0.25353875,-5.19864404,-7.26103596,-7.59210210,8.36147895,0.58627825,1.35152578,0.35529217,0.20643517,0.69642137
