t,x,y,z,vx,vy,vz,wx,wy,wz,tvx,tvy,tvz
8.439465799557204218e-01,6.693006879476776083e-01,-2.138874577936596827e-02,1.074556606932057512e-01,2.156701837396312813e-02,1.296921231897181226e+00,-8.939183016453150499e-02,-2.430127314886955658e-01,1.649395482921169609e-01,1.405945048367360117e+00,2.156701837396312813e-02,1.296921231897181226e+00,-8.939183016453150499e-02
8.449465223955816562e-01,6.691941788387483214e-01,-2.138273762771472977e-02,1.079958834067878681e-01,2.233674252772399615e-02,1.272371053114653039e+00,-8.682006063038624766e-02,-2.374880511200403443e-01,1.633298754769392236e-01,1.393375293396365677e+00,2.233674252772399615e-02,1.272371053114653039e+00,-8.682006063038624766e-02
8.459464648354428906e-01,6.690912923472016605e-01,-2.137668868706205441e-02,1.085400808143128504e-01,2.310428185204155965e-02,1.247821414830914577e+00,-8.424420149596623109e-02,-2.319556786507050161e-01,1.617168707844916231e-01,1.380804217411019774e+00,2.310428185204155965e-02,1.247821414830914577e+00,-8.424420149596623109e-02
8.469464072753041251e-01,6.689920146949875912e-01,-2.137060159796918060e-02,1.090882416688453149e-01,2.386958498803928158e-02,1.223272315794604825e+00,-8.166425972325649929e-02,-2.264153572598238962e-01,1.601005246168721308e-01,1.368231783962588155e+00,2.386958498803928158e-02,1.223272315794604825e+00,-8.166425972325649929e-02
8.479463497151653595e-01,6.688963320547807179e-01,-2.136447898529076489e-02,1.096403549723436177e-01,2.463260035020279140e-02,1.198723754734695834e+00,-7.908024246754236097e-02,-2.208668300597168566e-01,1.584808273706935777e-01,1.355657957107522682e+00,2.463260035020279140e-02,1.198723754734695834e+00,-7.908024246754236097e-02
8.489462921550265939e-01,6.688042305514654284e-01,-2.135832345813030303e-02,1.101964099748683479e-01,2.539327612620678395e-02,1.174175730360585534e+00,-7.649215707863152303e-02,-2.153098400953226965e-01,1.568577694365899389e-01,1.343082701416215441e+00,2.539327612620678395e-02,1.174175730360585534e+00,-7.649215707863152303e-02
8.499462345948878284e-01,6.687156962635950608e-01,-2.135213760979732395e-02,1.107563961737916824e-01,2.615156027676322076e-02,1.149628241362179670e+00,-7.390001110209706847e-02,-2.097441303436592408e-01,1.552313411987316649e-01,1.330505981981763508e+00,2.615156027676322076e-02,1.149628241362179670e+00,-7.390001110209706847e-02
8.509461770347490628e-01,6.686307152248140984e-01,-2.134592401776586740e-02,1.113203033130073655e-01,2.690740053548900529e-02,1.125081286409982173e+00,-7.130381228054138987e-02,-2.041694437133111661e-01,1.536015330343468155e-01,1.317927764428725057e+00,2.690740053548900529e-02,1.125081286409982173e+00,-7.130381228054138987e-02
8.519461194746102972e-01,6.685492734252541647e-01,-2.133968524363451247e-02,1.118881213821438514e-01,2.766074440879515151e-02,1.100534864155178871e+00,-6.870356855488152226e-02,-1.985855230439505237e-01,1.519683353132511017e-01,1.305348014921885458e+00,2.766074440879515151e-02,1.100534864155178871e+00,-6.870356855488152226e-02
8.529460619144715317e-01,6.684713568128964889e-01,-2.133342383308770018e-02,1.124598406157781838e-01,2.841153917579566229e-02,1.075988973229728307e+00,-6.609928806565801285e-02,-1.929921111058867100e-01,1.503317383973859500e-01,1.292766700175025596e+00,2.841153917579566229e-02,1.075988973229728307e+00,-6.609928806565801285e-02
8.539460043543327661e-01,6.683969512949050618e-01,-2.132714231585858267e-02,1.130354514926527887e-01,2.915973188823715173e-02,1.051443612246451442e+00,-6.349097915436247019e-02,-1.873889505996462479e-01,1.486917326403627837e-01,1.280183787459691303e+00,2.915973188823715173e-02,1.051443612246451442e+00,-6.349097915436247019e-02
8.549459467941938895e-01,6.683260427389281499e-01,-2.132084320569312130e-02,1.136149447348955011e-01,2.990526937044915221e-02,1.026898779799114925e+00,-6.087865036478917746e-02,-1.817757841555867060e-01,1.470483083870167962e-01,1.267599244613964338e+00,2.990526937044915221e-02,1.026898779799114925e+00,-6.087865036478917746e-02
8.559458892340551239e-01,6.682586169743693905e-01,-2.131452900031553105e-02,1.141983113072401052e-01,3.064809821931419737e-02,1.002354474462520795e+00,-5.826231044440668971e-02,-1.761523543335366815e-01,1.454014559729670530e-01,1.255013040051234263e+00,3.064809821931419737e-02,1.002354474462520795e+00,-5.826231044440668971e-02
8.569458316739163584e-01,6.681946597936285759e-01,-2.130820218139509170e-02,1.147855424162519677e-01,3.138816480425821176e-02,9.778106947925967463e-01,-5.564196834575288464e-02,-1.705184036224733357e-01,1.437511657241853646e-01,1.242425142768978308e+00,3.138816480425821176e-02,9.778106947925967463e-01,-5.564196834575288464e-02
8.579457741137775928e-01,6.681341569533127966e-01,-2.130186521451424286e-02,1.153766295095558780e-01,3.212541526726214042e-02,9.532674393264849444e-01,-5.301763322785116306e-02,-1.648736744402307386e-01,1.420974279565731524e-01,1.229835522357541455e+00,3.212541526726214042e-02,9.532674393264849444e-01,-5.301763322785116306e-02
8.589457165536387162e-01,6.680770941754147207e-01,-2.129552054913792791e-02,1.159715642750670378e-01,3.285979552289230998e-02,9.287247065826305104e-01,-5.038931445764832651e-02,-1.592179091332388829e-01,1.404402329755449208e-01,1.217244149008914311e+00,3.285979552289230998e-02,9.287247065826305104e-01,-5.038931445764832651e-02
8.599456589934999506e-01,6.680234571484638950e-01,-2.128917061858416615e-02,1.165703386402267144e-01,3.359125125835267511e-02,9.041824950608639000e-01,-4.775702161147432623e-02,-1.535508499762973655e-01,1.387795710756208889e-01,1.204650993525516967e+00,3.359125125835267511e-02,9.041824950608639000e-01,-4.775702161147432623e-02
8.609456014333611851e-01,6.679732315286455169e-01,-2.128281783999583926e-02,1.171729447712396704e-01,3.431972793355585194e-02,8.796408032425013790e-01,-4.512076447652546562e-02,-1.478722391723836793e-01,1.371154325400275598e-01,1.192056027328987744e+00,3.431972793355585194e-02,8.796408032425013790e-01,-4.512076447652546562e-02
8.619455438732224195e-01,6.679264029408891190e-01,-2.127646461431379268e-02,1.177793750723179766e-01,3.504517078121537066e-02,8.550996295904264022e-01,-4.248055305236850265e-02,-1.421818188524952009e-01,1.354478076403051456e-01,1.179459222468970392e+00,3.504517078121537066e-02,8.550996295904264022e-01,-4.248055305236850265e-02
8.629454863130836539e-01,6.678829569799293875e-01,-2.127011332625094314e-02,1.183896221849272123e-01,3.576752480695769704e-02,8.305589725491818731e-01,-3.983639755246692893e-02,-1.364793310755244848e-01,1.337766866359243190e-01,1.166860551631903054e+00,3.576752480695769704e-02,8.305589725491818731e-01,-3.983639755246692893e-02
8.639454287529448884e-01,6.678428792113347834e-01,-2.126376634426766637e-02,1.190036789870378142e-01,3.648673478945445997e-02,8.060188305450556312e-01,-3.718830840572989738e-02,-1.307645178281694742e-01,1.321020597739101521e-01,1.154259988149811234e+00,3.648673478945445997e-02,8.060188305450556312e-01,-3.718830840572989738e-02
8.649453711928061228e-01,6.678061551725069656e-01,-2.125742602054827429e-02,1.196215385923807967e-01,3.720274528057496144e-02,7.814792019861753758e-01,-3.453629625808307679e-02,-1.250371210248816534e-01,1.304239172884740783e-01,1.141657506009103207e+00,3.720274528057496144e-02,7.814792019861753758e-01,-3.453629625808307679e-02
8.659453136326673572e-01,6.677727703736504594e-01,-2.125109469097859541e-02,1.202431943497078159e-01,3.791550060555888557e-02,7.569400852625945975e-01,-3.188037197406309864e-02,-1.192968825078461470e-01,1.287422494006552620e-01,1.129053079859367203e+00,3.791550060555888557e-02,7.569400852625945975e-01,-3.188037197406309864e-02
8.669452560725285917e-01,6.677427102987131269e-01,-2.124477467512469325e-02,1.208686398420570768e-01,3.862494486320912357e-02,7.324014787463846154e-01,-2.922054663843187683e-02,-1.135435440470017876e-01,1.270570463179680476e-01,1.116446685022168817e+00,3.862494486320912357e-02,7.324014787463846154e-01,-2.922054663843187683e-02
8.679451985123898261e-01,6.677159604062964382e-01,-2.123846827621255623e-02,1.214978688860229999e-01,3.933102192610490877e-02,7.078633807917193987e-01,-2.655683155781490834e-02,-1.077768473400934762e-01,1.253682982340589280e-01,1.103838297499851961e+00,3.933102192610490877e-02,7.078633807917193987e-01,-2.655683155781490834e-02
8.689451409522510605e-01,6.676925061305364340e-01,-2.123217778110898096e-02,1.221308755310323985e-01,4.003367544083514390e-02,6.833257897349713783e-01,-2.388923826236286074e-02,-1.019965340127663989e-01,1.236759953283719515e-01,1.091227893984342279e+00,4.003367544083514390e-02,6.833257897349713783e-01,-2.388923826236286074e-02
8.699450833921121840e-01,6.676723328819536007e-01,-2.122590546030335423e-02,1.227676540586243037e-01,4.073284882825148334e-02,6.587887038947999319e-01,-2.121777850743339355e-02,-9.620234561869348000e-02,1.219801277658211780e-01,1.078615451865952757e+00,4.073284882825148334e-02,6.587887038947999319e-01,-2.121777850743339355e-02
8.709450258319734184e-01,6.676554260482772118e-01,-2.121965356789051738e-02,1.234081989817381320e-01,4.142848528374291905e-02,6.342521215722340955e-01,-1.854246427529662733e-02,-9.039402363974240184e-02,1.202806856964722393e-01,1.066000949242184470e+00,4.142848528374291905e-02,6.342521215722340955e-01,-1.854246427529662733e-02
8.719449682718346528e-01,6.676417709952360280e-01,-2.121342434155458825e-02,1.240525050440041133e-01,4.212052777752894883e-02,6.097160410507737049e-01,-1.586330777686367766e-02,-8.457130948618248045e-02,1.185776592552322262e-01,1.053384364926542860e+00,4.212052777752894883e-02,6.097160410507737049e-01,-1.586330777686367766e-02
8.729449107116958873e-01,6.676313530673219088e-01,-2.120722000255374773e-02,1.247005672190421438e-01,4.280891905497441474e-02,5.851804605964712191e-01,-1.318032145343611683e-02,-7.873394449692641683e-02,1.168710385615474023e-01,1.040765678457340915e+00,4.280891905497441474e-02,5.851804605964712191e-01,-1.318032145343611683e-02
8.739448531515570107e-01,6.676241575885246693e-01,-2.120104275570598718e-02,1.253523807097650100e-01,4.349360163692381209e-02,5.606453784580255340e-01,-1.049351797848036005e-02,-7.288166993981483321e-02,1.151608137191103276e-01,1.028144870106515896e+00,4.349360163692381209e-02,5.606453784580255340e-01,-1.049351797848036005e-02
8.749447955914182451e-01,6.676201698630359616e-01,-2.119489478937585519e-02,1.260079409476889956e-01,4.417451782005653305e-02,5.361107928668670253e-01,-7.802910259420592354e-03,-6.701422701193721077e-02,1.134469748155731428e-01,1.015521920888435847e+00,4.417451782005653305e-02,5.361107928668670253e-01,-7.802910259420592354e-03
8.759447380312794795e-01,6.676193751759248451e-01,-2.118877827546195025e-02,1.266672435922489848e-01,4.485160967726190689e-02,5.115767020372536944e-01,-5.108511439459284542e-03,-6.113135683999559866e-02,1.117295119222723870e-01,1.002896812568719653e+00,4.485160967726190689e-02,5.115767020372536944e-01,-5.108511439459284542e-03
8.769446804711407140e-01,6.676217587937854914e-01,-2.118269536938544723e-02,1.273302845301218233e-01,4.552481905803512641e-02,4.870431041663583205e-01,-2.410334899416166632e-03,-5.523280048070677156e-02,1.100084150939599076e-01,9.902695276730506535e-01,4.552481905803512641e-02,4.870431041663583205e-01,-2.410334899416166632e-03
8.779446229110019484e-01,6.676273059653550224e-01,-2.117664821007945314e-02,1.279970598745541754e-01,4.619408758889327615e-02,4.625099974343578335e-01,2.916057404076244364e-04,-4.931829892124524328e-02,1.082836743685435393e-01,9.776400494959956999e-01,4.619408758889327615e-02,4.625099974343578335e-01,2.916057404076244364e-04
8.789445653508631828e-01,6.676360019221012632e-01,-2.117063891997917821e-02,1.286675659646988046e-01,4.685935667381233710e-02,4.379773800045210219e-01,2.997296618345635100e-03,-4.338759307972812201e-02,1.065552797668348345e-01,9.650083621098188846e-01,4.685935667381233710e-02,4.379773800045210219e-01,2.997296618345635100e-03
8.799445077907244173e-01,6.676478318787837374e-01,-2.116466960501305061e-02,1.293417993649560171e-01,4.752056749468420299e-02,4.134452500233042338e-01,5.706723629455984215e-03,-3.744042380574175155e-02,1.048232212923077555e-01,9.523744503733074795e-01,4.752056749468420299e-02,4.134452500233042338e-01,5.706723629455984215e-03
8.809444502305856517e-01,6.676627810339843538e-01,-2.115874235459454938e-02,1.300197568643220170e-01,4.817766101179444399e-02,3.889136056204368086e-01,8.419872423591517885e-03,-3.147653188090868137e-02,1.030874889308638909e-01,9.397382999405878845e-01,4.817766101179444399e-02,3.889136056204368086e-01,8.419872423591517885e-03
8.819443926704468861e-01,6.676808345706104486e-01,-2.115285924161481104e-02,1.307014354757455588e-01,4.883057796432104664e-02,3.643824449090137807e-01,1.113672840344623327e-02,-2.549565801950028077e-02,1.013480726506075236e-01,9.270998972699523444e-01,4.883057796432104664e-02,3.643824449090137807e-01,1.113672840344623327e-02
8.829443351103081206e-01,6.677019776563681841e-01,-2.114702232243616600e-02,1.313868324354888761e-01,4.947925887085359575e-02,3.398517659855795348e-01,1.385727672258024734e-02,-1.949754286908616380e-02,9.960496240162808324e-02,9.144592296326743419e-01,4.947925887085359575e-02,3.398517659855795348e-01,1.385727672258024734e-02
8.839442775501693550e-01,6.677261954442079706e-01,-2.114123363688632726e-02,1.320759452024987679e-01,5.012364402993305795e-02,3.153215669302262270e-01,1.658150228342000765e-02,-1.348192701123571841e-02,9.785814811579349182e-02,9.018162851218403109e-01,5.012364402993305795e-02,3.153215669302262270e-01,1.658150228342000765e-02
8.849442199900305894e-01,6.677534730727407997e-01,-2.113549520825333539e-02,1.327687714577815148e-01,5.076367352061282590e-02,2.907918458066778844e-01,1.930938973523843583e-02,-7.448550962254548574e-03,9.610761970655005981e-02,8.891710526611693588e-01,5.076367352061282590e-02,2.907918458066778844e-01,1.930938973523843583e-02
8.859441624298917128e-01,6.677837956666268227e-01,-2.112980904328132931e-02,1.334653091037877881e-01,5.139928720304027393e-02,2.662626006623829977e-01,2.204092347211061842e-02,-1.397155173970880638e-03,9.435336706873298507e-02,8.765235220138400951e-01,5.139928720304027393e-02,2.662626006623829977e-01,2.204092347211061842e-02
8.869441048697529473e-01,6.678171483369346184e-01,-2.112417713216683743e-02,1.341655562638031374e-01,5.203042471905976879e-02,2.417338295285979821e-01,2.477608763084929167e-02,4.672519965437513766e-03,9.259538007838359619e-02,8.638736837913136846e-01,5.203042471905976879e-02,2.417338295285979821e-01,2.477608763084929167e-02
8.879440473096141817e-01,6.678535161814727061e-01,-2.111860144855603333e-02,1.348695112813459995e-01,5.265702549283610839e-02,2.172055304204865422e-01,2.751486608891459684e-02,1.076073413056741895e-02,9.083364859257851698e-02,8.512215294621646722e-01,5.265702549283610839e-02,2.172055304204865422e-01,2.751486608891459684e-02
8.889439897494754161e-01,6.678928842850909708e-01,-2.111308394954252918e-02,1.355771727195730358e-01,5.327902873149967938e-02,1.926777013372021341e-01,3.025724246230487857e-02,1.686774705787300738e-02,8.906816244926431259e-02,8.385670513609029264e-01,5.327902873149967938e-02,1.926777013372021341e-01,3.025724246230487857e-02
8.899439321893365396e-01,6.679352377199578861e-01,-2.110762657566573469e-02,1.362885393606933226e-01,5.389637342581256318e-02,1.681503402619802801e-01,3.300320010342175370e-02,2.299381854469905589e-02,8.729891146710469507e-02,8.259102426968043531e-01,5.389637342581256318e-02,1.681503402619802801e-01,3.300320010342175370e-02
8.909438746291977740e-01,6.679805615458037638e-01,-2.110223125091014590e-02,1.370036102053865945e-01,5.450899835085584039e-02,1.436234451622241393e-01,3.575272209891672270e-02,2.913920844827395940e-02,8.552588544533283599e-02,8.132510975627330607e-01,5.450899835085584039e-02,1.436234451622241393e-01,3.575272209891672270e-02
8.919438170690590084e-01,6.680288408101404674e-01,-2.109689988270503636e-02,1.377223844722331447e-01,5.511684206673871794e-02,1.190970139896003616e-01,3.850579126751077497e-02,3.530417668464717884e-02,8.374907416361659918e-02,8.005896109439734065e-01,5.511684206673871794e-02,1.190970139896003616e-01,3.850579126751077497e-02
8.929437595089202429e-01,6.680800605484502608e-01,-2.109163436192484919e-02,1.384448615971480834e-01,5.571984291932857020e-02,9.457104468012333953e-02,4.126239015779542552e-02,4.148898322758858004e-02,8.196846738193032389e-02,7.879257787270540492e-01,5.571984291932857020e-02,9.457104468012333953e-02,4.126239015779542552e-02
8.939437019487814773e-01,6.681342057843473459e-01,-2.108643656289027613e-02,1.391710412328240332e-01,5.631793904100301784e-02,7.004553515424716270e-02,4.402250104600971548e-02,4.769388810743530049e-02,8.018405484043653053e-02,7.752595977085754431e-01,5.631793904100301784e-02,7.004553515424716270e-02,4.402250104600971548e-02
