t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
1.630000000000000060e-01,3.909517765192070671e-02,6.758701862201788035e-01,-3.315461291808890348e-02,-2.693706406488033611e+00,-2.344289987489976343e-02,3.644734421274821390e+00,-1.847738896965938349e-01,4.519253697235827219e-03,-9.108825446088779365e-02,1.580486691973829322e-02,3.807705800373514249e-01,2.847780922329098789e-03,-3.220082617935221547e-01,1.915749539213910599e-02,4.685105372208080154e-02,-9.443109391729563873e-01,1.638488827436050677e-01,3.947444444650061168e+00,2.952291371966214023e-02,-3.338256133190681929e+00,1.986055455011531690e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.640000000000000069e-01,3.909972035396509782e-02,6.757786253502917617e-01,-3.313872604692000290e-02,-2.693323660263045927e+00,-2.344003731814050390e-02,3.644410742258958003e+00,-1.847546328016918260e-01,4.566173143524639849e-03,-9.203394389304631051e-02,1.596895498697737531e-02,3.847237869107228425e-01,2.877346933219182730e-03,-3.253513910701582579e-01,1.935639085946580865e-02,4.698756568133369282e-02,-9.470624191549248394e-01,1.643262963816718991e-01,3.958946285747972915e+00,2.960893592139599712e-02,-3.347982955727760057e+00,1.991842311438641322e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000078e-01,3.910431004343874195e-02,6.756861174207353660e-01,-3.312267484993185185e-02,-2.692936955103267582e+00,-2.343714515253129266e-02,3.644083715269859969e+00,-1.847351767231369957e-01,4.613228282866024474e-03,-9.298236829963410499e-02,1.613351760394999765e-02,3.886884266280541955e-01,2.906998450281810583e-03,-3.287041888201582274e-01,1.955586154102113144e-02,4.712244044317608072e-02,-9.497809004463303451e-01,1.647979843648126330e-01,3.970310184466590897e+00,2.969392645288870120e-02,-3.357593123806451363e+00,1.997559765694621459e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.660000000000000087e-01,3.910894685521668773e-02,6.755926597130222921e-01,-3.310645885543540140e-02,-2.692546279644774110e+00,-2.343422329308140692e-02,3.643753330697337312e+00,-1.847155208891826661e-01,4.660417479910423932e-03,-9.393349471920518778e-02,1.629854905146360319e-02,3.926643614026570916e-01,2.936734443011155844e-03,-3.320665385207278164e-01,1.975590050442116094e-02,4.725568170331317236e-02,-9.524664575363164243e-01,1.652639596177560843e-01,3.981536452188259023e+00,2.977788764296696727e-02,-3.367086900755102974e+00,2.003207974443513839e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.670000000000000095e-01,3.911363092254052654e-02,6.754982495415891020e-01,-3.309007759745431071e-02,-2.692151622661271393e+00,-2.343127165582946717e-02,3.643419579047590950e+00,-1.846956647350066205e-01,4.707739103003984529e-03,-9.488729026480266504e-02,1.646404362325035176e-02,3.966514537592258915e-01,2.966553883230215773e-03,-3.354383239124011928e-01,1.995650083294839630e-02,4.738729315745020959e-02,-9.551191649140265971e-01,1.657242350652312901e-01,3.992625400295326088e+00,2.986082182045753097e-02,-3.376464549902063794e+00,2.008787094349362978e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.680000000000000104e-01,3.911836237702202151e-02,6.754028842537223021e-01,-3.307353061571206843e-02,-2.691752973063787024e+00,-2.342829015784109528e-02,3.643082450942949801e+00,-1.846756077026955878e-01,4.755191524188559504e-03,-9.584372212395883550e-02,1.662999562596715122e-02,4.006495665338369871e-01,2.996455745090817035e-03,-3.388194289990407726e-01,2.015765562555173196e-02,4.751727850129239261e-02,-9.577390970686044946e-01,1.661788236319670931e-01,4.003577340170137333e+00,2.994273131418712097e-02,-3.385726334575683172e+00,2.014297282076210893e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.690000000000000113e-01,3.912314134864680604e-02,6.753065612294835152e-01,-3.305681745561901697e-02,-2.691350319900352339e+00,-2.342527871720660390e-02,3.642741937121608320e+00,-1.846553492412294495e-01,4.802773119201705562e-03,-9.680275755869520438e-02,1.679639937919561593e-02,4.046585628739495233e-01,3.026439005073611362e-03,-3.422097380478375528e-01,2.035935799684647496e-02,4.764564143054494244e-02,-9.603263284891933038e-01,1.666277382426925580e-01,4.014392583195037112e+00,3.002361845298246248e-02,-3.394872518104308234e+00,2.019738694288101821e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000122e-01,3.912796796577814457e-02,6.752092778816350949e-01,-3.303993766825948086e-02,-2.690943652355700877e+00,-2.342223725303866147e-02,3.642398028437359603e+00,-1.846348888064657523e-01,4.850482267476687211e-03,-9.776436390552228906e-02,1.696324921544210829e-02,4.086783062384046206e-01,3.056502641988079021e-03,-3.456091355893105566e-01,2.056160107711432414e-02,4.777238564091305234e-02,-9.628809336649365447e-01,1.670709918221366108e-01,4.025071440752372887e+00,3.010348556567028766e-02,-3.403903363816287886e+00,2.025111487649078335e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.710000000000000131e-01,3.913284235516052006e-02,6.751110316555655189e-01,-3.302289081037879104e-02,-2.690532959750947306e+00,-2.341916568546996077e-02,3.642050715859336929e+00,-1.846142258611237763e-01,4.898317352142471555e-03,-9.872850857543982728e-02,1.713053948013770408e-02,4.127086603974258194e-01,3.086645636972524479e-03,-3.490175064173073327e-01,2.076437801230339095e-02,4.789751482810197802e-02,-9.654029870849778483e-01,1.675085972950281499e-01,4.035614224224491231e+00,3.018233498107732171e-02,-3.412819135039971474e+00,2.030415818823183005e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.720000000000000140e-01,3.913776464192345733e-02,6.750118200292154480e-01,-3.300567644437040621e-02,-2.690118231543284111e+00,-2.341606393565089442e-02,3.641699990471746862e+00,-1.845933598747691307e-01,4.946276760023734370e-03,-9.969515905393672162e-02,1.729826453163822372e-02,4.167494894326193022e-01,3.116866973494082909e-03,-3.524347355890039002e-01,2.096768196402820292e-02,4.802103268781689888e-02,-9.678925632384606237e-01,1.679405675860962122e-01,4.046021244993736055e+00,3.026016902803030373e-02,-3.421620095103706127e+00,2.035651844474460348e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.730000000000000149e-01,3.914273494958510347e-02,6.749116405130023422e-01,-3.298829413826295798e-02,-2.689699457325663179e+00,-2.341293192574722334e-02,3.641345843473607236e+00,-1.845722903237979329e-01,4.994358881640850560e-03,-1.006642829009909562e-01,1.746641874122420099e-02,4.208006577369731716e-01,3.147165637348710212e-03,-3.558607084249043040e-01,2.117150610956965856e-02,4.814294291576305673e-02,-9.703497366145283909e-01,1.683669156200697237e-01,4.056292814442456596e+00,3.033699003535595545e-02,-3.430306507335841637e+00,2.040819721266952380e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.740000000000000158e-01,3.914775340005600957e-02,6.748104906497466304e-01,-3.297074346570733755e-02,-2.689276626826488936e+00,-2.340976957893773844e-02,3.640988266178484256e+00,-1.845510166914212380e-01,5.042562111209904566e-03,-1.016358477510697078e-01,1.763499649310091080e-02,4.248620300148581164e-01,3.177540616661193428e-03,-3.592953105088411148e-01,2.137584364187509675e-02,4.826324920764563792e-02,-9.727745817023247810e-01,1.687876543216776104e-01,4.066429243952996764e+00,3.041280033188101251e-02,-3.438878635064726019e+00,2.045919605864703339e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-01,3.915282011364276671e-02,6.747083680145971041e-01,-3.295302400596376163e-02,-2.688849729909307040e+00,-2.340657681941195334e-02,3.640627250014227823e+00,-1.845295384676492456e-01,5.090884846642688630e-03,-1.026098213131292486e-01,1.780399218439834494e-02,4.289334712820273010e-01,3.207990901885147701e-03,-3.627384276879753733e-01,2.158068776955824816e-02,4.838195525916989120e-02,-9.751671729909929809e-01,1.692027966156487706e-01,4.076430844907701356e+00,3.048760224643220010e-02,-3.447336741618706846e+00,2.050951654931755519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.759999999999999898e-01,3.915793520905174602e-02,6.746052702149559765e-01,-3.293513534388886610e-02,-2.688418756572489521e+00,-2.340335357236776603e-02,3.640262786522709071e+00,-1.845078551492757846e-01,5.139325489546692390e-03,-1.035861713706150017e-01,1.797340022517123284e-02,4.330148468656156990e-01,3.238515485803008468e-03,-3.661899460727962574e-01,2.178603171689922485e-02,4.849906476604100986e-02,-9.775275849696765107e-01,1.696123554267122691e-01,4.086297928688919612e+00,3.056139810783624691e-02,-3.455681090326134353e+00,2.055916025132152325e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.769999999999999907e-01,3.916309880339274851e-02,6.745011948904054977e-01,-3.291707706992275106e-02,-2.687983696948927470e+00,-2.340009976400910310e-02,3.639894867359558361e+00,-1.844859662398624089e-01,5.187882445225119356e-03,-1.045648657814616106e-01,1.814321503839903815e-02,4.371060224041412035e-01,3.269113363526046211e-03,-3.696497520371214707e-01,2.199186872384458272e-02,4.861458142396422183e-02,-9.798558921275190015e-01,1.700163436795970040e-01,4.096030806678995440e+00,3.063419024491988163e-02,-3.463911944515355668e+00,2.060812873129937717e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.779999999999999916e-01,3.916831101218274519e-02,6.743961397126320145e-01,-3.289884878007608843e-02,-2.687544541305716628e+00,-2.339681532154365418e-02,3.639523484293899269e+00,-1.844638712497231881e-01,5.236554122676873035e-03,-1.055458724780928143e-01,1.831343105998594137e-02,4.412068638475040161e-01,3.299783532494350840e-03,-3.731177322180969647e-01,2.219819204600726251e-02,4.872850892864472039e-02,-9.821521689536638622e-01,1.704147742990319570e-01,4.105629790260275414e+00,3.070598098650983640e-02,-3.472029567514720583e+00,2.065642355589153434e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.789999999999999925e-01,3.917357194934955461e-02,6.742901023853526965e-01,-3.288045007591719471e-02,-2.687101280043847407e+00,-2.339350017318047106e-02,3.639148629208086128e+00,-1.844415696959084139e-01,5.285338934596563870e-03,-1.065291594674214193e-01,1.848404273876086412e-02,4.453172374569863146e-01,3.330524992476842968e-03,-3.765937735161972166e-01,2.240499495466660024e-02,4.884085097578774737e-02,-9.844164899372545019e-01,1.708076602097459984e-01,4.115095190815106108e+00,3.077677266143284338e-02,-3.480034222652576226e+00,2.070404629173843714e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,3.917888172723551360e-02,6.741830806442400403e-01,-3.286188056455906226e-02,-2.686653903697893142e+00,-2.339015424812769181e-02,3.638770294097442459e+00,-1.844190611021895299e-01,5.334235297374505767e-03,-1.075146948308494943e-01,1.865504453647743796e-02,4.494370098052529183e-01,3.361336745571270011e-03,-3.800777630952245079e-01,2.261227073676834801e-02,4.895161126109851685e-02,-9.866489295674346627e-01,1.711950143364682209e-01,4.124427319725831431e+00,3.084656759851563124e-02,-3.487926173257271500e+00,2.075099850548051406e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.809999999999999942e-01,3.918424045660124505e-02,6.740750722568484843e-01,-3.284313985864650148e-02,-2.686202402935698785e+00,-2.338677747659017800e-02,3.638388471069995411e+00,-1.843963449990430048e-01,5.383241631096718702e-03,-1.085024467242682034e-01,1.882643092781404251e-02,4.535660477763507892e-01,3.392217796204203151e-03,-3.835695883823100893e-01,2.282001269492466011e-02,4.906079348028224291e-02,-9.888495623333475315e-01,1.715768496039275226e-01,4.133626488374800623e+00,3.091536812658492520e-02,-3.495705682657155755e+00,2.079728176375820192e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.819999999999999951e-01,3.918964824662924534e-02,6.739660750225389130e-01,-3.282422757634317206e-02,-2.685746768558070929e+00,-2.338336978976721103e-02,3.638003152346215074e+00,-1.843734209236350674e-01,5.432356359544928716e-03,-1.094923833780578337e-01,1.899819640037378465e-02,4.577042185657093643e-01,3.423167151131043841e-03,-3.870691370679132381e-01,2.302821414741409653e-02,4.916840132904410493e-02,-9.910184627241369615e-01,1.719531789368528019e-01,4.142693008144357592e+00,3.098317657446745393e-02,-3.503373014180576561e+00,2.084289763321192368e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.829999999999999960e-01,3.919510520492769379e-02,6.738560867724047165e-01,-3.280514334131865578e-02,-2.685286991498462505e+00,-2.337993111985015027e-02,3.637614330258745365e+00,-1.843502884198056080e-01,5.481577910196567052e-03,-1.104844730970878236e-01,1.917033545468448466e-02,4.618513896801403895e-01,3.454183819436018599e-03,-3.905762971058218680e-01,2.323686842818161596e-02,4.927443850308937251e-02,-9.931557052289461396e-01,1.723240152599729846e-01,4.151627190416848912e+00,3.104999527098995654e-02,-3.510928431155883267e+00,2.088784768048211893e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.839999999999999969e-01,3.920061143753405392e-02,6.737451053691972946e-01,-3.278588678273554324e-02,-2.684823062822665918e+00,-2.337646140002009806e-02,3.637221997252149563e+00,-1.843269470380529129e-01,5.530904714224770154e-03,-1.114786842607167761e-01,1.934284260419870394e-02,4.660074289378380308e-01,3.485266812532179011e-03,-3.940909567131518076e-01,2.344596888683859320e-02,4.937890869812323197e-02,-9.952613643369184748e-01,1.726893714980171357e-01,4.160429346574620268e+00,3.111582654497914782e-02,-3.518372196911423444e+00,2.093213347220921894e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.849999999999999978e-01,3.920616704891885518e-02,6.736331287072513385e-01,-3.276645753523654142e-02,-2.684354973728499516e+00,-2.337296056444559955e-02,3.636826145882638972e+00,-1.843033963355177329e-01,5.580335206498378796e-03,-1.124749853227924173e-01,1.951571237529373115e-02,4.701722044683788182e-01,3.516415144161407803e-03,-3.976130043703475780e-01,2.365550888866279483e-02,4.948181560985089045e-02,-9.973355145371975983e-01,1.730492605757141811e-01,4.169099788000019124e+00,3.118067272526176686e-02,-3.525704574775545552e+00,2.097575657503364666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
